"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\LAPTOPVANJONAS\LogicalDisk(_Total)\% Disk Read Time","\\LAPTOPVANJONAS\LogicalDisk(_Total)\% Disk Write Time","\\LAPTOPVANJONAS\Memory\% Committed Bytes In Use","\\LAPTOPVANJONAS\Memory\Available MBytes","\\LAPTOPVANJONAS\Processor(0)\% Processor Time","\\LAPTOPVANJONAS\Processor(1)\% Processor Time","\\LAPTOPVANJONAS\Processor(10)\% Processor Time","\\LAPTOPVANJONAS\Processor(11)\% Processor Time","\\LAPTOPVANJONAS\Processor(2)\% Processor Time","\\LAPTOPVANJONAS\Processor(3)\% Processor Time","\\LAPTOPVANJONAS\Processor(4)\% Processor Time","\\LAPTOPVANJONAS\Processor(5)\% Processor Time","\\LAPTOPVANJONAS\Processor(6)\% Processor Time","\\LAPTOPVANJONAS\Processor(7)\% Processor Time","\\LAPTOPVANJONAS\Processor(8)\% Processor Time","\\LAPTOPVANJONAS\Processor(9)\% Processor Time","\\LAPTOPVANJONAS\Processor(_Total)\% Processor Time"
"10/26/2021 11:10:15.139"," "," ","42.964375192058362529","10284"," "," "," "," "," "," "," "," "," "," "," "," "," "
"10/26/2021 11:10:17.147","0","0.033065730449917993261","43.06959806547258296","10254","9.7551024838482760515","2.7533431938020269669","2.7533431938020269669","1.1973966849028627735","10.533075738297858592","1.9753699393524448702","19.868754791692865069","8.1991559749491127462","20.646728046142449386","1.9753699393524448702","1.1973966849028627735","2.7533431938020269669","6.967364158899136406"
"10/26/2021 11:10:19.137","0","0","43.32464301104765525","10207","2.6382741281075317019","2.6382741281075317019","0.28274850217464564395","0","0.28274850217464564395","4.2086245453961224072","1.8530989194632363493","28.549056013369234819","37.971158517100768393","32.474932056590709806","2.6382741281075317019","0","9.3122634015840315413"
"10/26/2021 11:10:21.137","0","0","43.583457182064528013","10170","0.78129464841740769998","0.78129464841740769998","4.4999979753601593302e-005","4.4999979753601593302e-005","2.343793945292726999","0.78129464841740769998","4.4999979753601593302e-005","4.4999979753601593302e-005","4.4999979753601593302e-005","100","0.78129464841740769998","4.4999979753601593302e-005","8.7891010449045339215"
"10/26/2021 11:10:23.137","0","0","43.809843259819281514","10130","1.4999997755005267663e-005","1.4999997755005267663e-005","1.4999997755005267663e-005","1.4999997755005267663e-005","1.4999997755005267663e-005","1.4999997755005267663e-005","1.4999997755005267663e-005","1.4999997755005267663e-005","1.4999997755005267663e-005","100","1.4999997755005267663e-005","1.4999997755005267663e-005","8.333348749997682603"
"10/26/2021 11:10:25.137","0","0.039664994050250895752","44.064740800313821012","10089","1.4999997755005267663e-005","1.4999997755005267663e-005","1.4999997755005267663e-005","1.4999997755005267663e-005","1.4999997755005267663e-005","1.4999997755005267663e-005","1.4999997755005267663e-005","1.4999997755005267663e-005","57.81250632812404433","42.1875086718736938","1.4999997755005267663e-005","1.4999997755005267663e-005","8.333348749997682603"
"10/26/2021 11:10:27.137","0","0.011884999405750029319","44.31515316113716807","10046","4.9999997475680402204e-006","4.9999997475680402204e-006","4.9999997475680402204e-006","4.9999997475680402204e-006","4.9999997475680402204e-006","4.9999997475680402204e-006","4.9999997475680402204e-006","4.9999997475680402204e-006","13.281254335937287436","86.718750664062469014","4.9999997475680402204e-006","4.9999997475680402204e-006","8.3333345833332739261"
"10/26/2021 11:10:29.147","0","0","44.563565064352836487","10001","2.0506745406232651519","70.459727242410181702","0","0.4959233428553755374","0.4959233428553755374","0","0.4959233428553755374","0","29.258820501561245919","0","0","0","8.4640257190176981794"
"10/26/2021 11:10:31.137","0","0","44.81842050906699626","9954","0.28434695775990670441","60.741868881007832215","0.28434695775990670441","0","1.8546722025195916395","13.632111538217239755","8.9211358039381849494","0.28434695775990670441","40.327640699131919177","0.28434695775990670441","0.28434695775990670441","0.28434695775990670441","10.556892104736325777"
"10/26/2021 11:10:33.137","0","0.0041249987625003713826","45.067948439407153671","9907","0.78127976561607193062","2.3437792968662107818","0.78127976561607193062","0.78127976561607193062","0.78127976561607193062","3.9062788281163496329","1.5625295312411413562","2.9999991002505055349e-005","100","1.5625295312411413562","0.78127976561607193062","2.9999991002505055349e-005","9.4401271679618545818"
"10/26/2021 11:10:35.137","0","0","45.326994253631447407","9864","3.4999987752470929081e-005","3.1250339062381282673","3.4999987752470929081e-005","0.78128472655034642003","0.78128472655034642003","0.78128472655034642003","3.4999987752470929081e-005","3.4999987752470929081e-005","100","0","0.78128472655034642003","0.78128472655034642003","8.854201901029334465"
"10/26/2021 11:10:37.137","0","0.0063599980920005733456","45.576817017415727662","9818","2.9999991002505055349e-005","0","2.9999991002505055349e-005","2.9999991002505055349e-005","2.9999991002505055349e-005","0","2.9999991002505055349e-005","2.9999991002505055349e-005","100","0","2.9999991002505055349e-005","0","8.0729425781172263754"
"10/26/2021 11:10:39.137","0","0","45.831503985876103968","9773","4.9999997475680402204e-006","4.9999997475680402204e-006","4.9999997475680402204e-006","4.9999997475680402204e-006","4.9999997475680402204e-006","4.9999997475680402204e-006","4.9999997475680402204e-006","4.9999997475680402204e-006","100","0.78125496093724988711","4.9999997475680402204e-006","4.9999997475680402204e-006","8.3984445800777685065"
"10/26/2021 11:10:41.137","0","0","46.081242488250424572","9730","4.4999979753601593302e-005","0.78129464841740769998","4.4999979753601593302e-005","1.5625442968550617984","0.78129464841740769998","4.4999979753601593302e-005","4.4999979753601593302e-005","0.78129464841740769998","100","0.78129464841740769998","4.4999979753601593302e-005","4.4999979753601593302e-005","8.7239960742017679252"
"10/26/2021 11:10:43.147","0.28577614783842264501","1.7709106239712064657","46.327717147378180584","9684","2.8295923213524698525","0.49750253706493108297","1.2748657984941069721","0.49750253706493108297","0","1.2748657984941069721","0.49750253706493108297","0.49750253706493108297","100","0","0","1.2748657984941069721","8.9837173118126667504"
"10/26/2021 11:10:45.137","0","0","46.578213723045358563","9645","1.0663029893278275217","8.9181837044605352105","1.0663029893278275217","0","1.0663029893278275217","18.340440562619786391","4.992243346894175815","0","100","0","1.0663029893278275217","0","11.142886590550570958"
"10/26/2021 11:10:47.137","0","0.0076648742960615445438","46.834669505905978326","9588","0.0016399731044391963053","0.0016399731044391963053","0.78287716081456570905","0.78287716081456570905","0.78287716081456570905","1.5641143485246811196","3.9078259116550495555","0.0016399731044391963053","100","0.0016399731044391963053","0.78287716081456570905","0.0016399731044391963053","9.0509715640663461755"
"10/26/2021 11:10:49.147","0","0.022726383988526159541","47.089082735378546829","9541","1.2748068580744287281","1.2748068580744287281","0","0.49744313254745931019","0","1.2748068580744287281","1.2748068580744287281","0","100","0","0","0","8.6597622505806715054"
"10/26/2021 11:10:51.137","0","0","47.35135029706902543","9489","0.2827785676428606898","0","1.0679535395511807749","0","0.2827785676428606898","0","0.2827785676428606898","0.2827785676428606898","100","0.2827785676428606898","0.2827785676428606898","0.2827785676428606898","8.461683687501263762"
"10/26/2021 11:10:53.139","0.01251832022432829844","0.016895984302776039659","47.673041314741837482","9430","0.83416488961489676512","1.6149982369407678284","0.83416488961489676512","0.83416488961489676512","18.012498530783972228","0.83416488961489676512","28.16333204602024054","1.6149982369407678284","58.615832591729052581","0.05333154228903680405","5.5191649735701009405","2.3958315842666388917","9.9438839435277319723"
"10/26/2021 11:10:55.152","0","0","47.67767389949356982","9431","4.5702833687212613967","3.0185806592695763051","0","1.4668779498178796672","0","3.0185806592695763051","100","0","3.0185806592695763051","1.4668779498178796672","0","0","9.6779722815745099496"
"10/26/2021 11:10:57.144","0","0.259183189107527856","47.852933068725498345","9400","5.8583755493665901071","0","0","0","0.36678078974630157205","0.36678078974630157205","67.050431442278309646","0","1.151294326834917392","0","0","0.36678078974630157205","5.7929985844614284574"
"10/26/2021 11:10:59.132","0","0.038425733377033782778","47.859292325530965684","9401","19.810118410832021851","6.4451381459706968968","1.7280862877843361503","2.5142615974820703428","1.7280862877843361503","6.4451381459706968968","1.7280862877843361503","3.3004369071797934332","2.5142615974820703428","1.7280862877843361503","0.9419109780866130599","1.7280862877843361503","4.2176431123344677587"
