"(PDH-CSV 4.0) (W. Europe Standard Time)(-60)","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-F92J163T\Memory\% Committed Bytes In Use","\\LAPTOP-F92J163T\Processor(0)\% Processor Time","\\LAPTOP-F92J163T\Processor(1)\% Processor Time","\\LAPTOP-F92J163T\Processor(2)\% Processor Time","\\LAPTOP-F92J163T\Processor(3)\% Processor Time","\\LAPTOP-F92J163T\Processor(4)\% Processor Time","\\LAPTOP-F92J163T\Processor(5)\% Processor Time","\\LAPTOP-F92J163T\Processor(6)\% Processor Time","\\LAPTOP-F92J163T\Processor(7)\% Processor Time","\\LAPTOP-F92J163T\Processor(_Total)\% Processor Time","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_7)\% of Maximum Frequency"
"10/31/2021 19:17:18.716","32756.962541471653822","2047.3101588419783639","47.121364354882707914","27.367286630767296174","60.169157184614327605","18.776320533331169571","0.81339142051017887525","10.966351353843784011","0.032394502561450266853","13.309342107690003587","0.032394502561450266853","16.433329779484960653","90","90","90","90","90","90","90","90"
"10/31/2021 19:17:20.728","100229.6963665443327","407024.14768139825901","47.123674500529574516","18.482157523699981994","62.734700582262846069","30.903923996279036857","3.7313098375123643358","2.9549494329761727407","1.4022286239037895506","2.9549494329761727407","0.62586821936759795548","15.47375971394560068","89","90","89","83","90","74","88","75"
"10/31/2021 19:17:22.731","42949.770848172585829","163618.17465970508056","47.133654366976969641","29.784997042356831543","72.694165516472097011","23.543663446121886551","0.91882915977019585796","1.6989958592995679787","0.91882915977019585796","0.91882915977019585796","0.13866246024083483945","16.32712397200867116","38","45","45","45","90","46","47","47"
"10/31/2021 19:17:24.724","32879.779743203980615","73979.504422208963661","47.133962378635530399","23.175347396689094381","78.050099256196887154","12.984322051351925964","0.44152162632158375999","9.0646969185299468563","1.2254466528859753183","0.44152162632158375999","2.0093716794503779788","15.92403839240833463","90","90","90","90","90","90","90","90"
"10/31/2021 19:17:26.728","38845.244447417113406","24533.83859836870397","47.138336265259034974","25.907200350124824695","58.664017037438064506","27.467048763806399592","0.16970152437870700268","6.4090951791050398967","0.9496257312194944511","0.16970152437870700268","1.7295499380602930017","15.183245001821399356","90","90","89","90","90","90","89","89"
"10/31/2021 19:17:28.712","24766.829660878553113","2063.9024717398792745","47.138243854776547437","23.630564059804004984","78.742528140357819666","19.693995196907298606","0.79846465500313934527","5.5223472904791792715","0","0.011150882423793806453","4.7350335178998337327","16.544740106589937767","90","90","90","90","90","90","90","90"
"10/31/2021 19:17:30.713","30708.284789352859661","0","47.141786093623792908","53.143243678073950775","49.23851398458010209","38.305270842797355613","1.6008117239552754896","7.0674332948466478399","0.81986578525651276905","4.7245954787503485761","12.534054865738021078","20.929221207722768838","90","89","90","90","90","90","90","90"
"10/31/2021 19:17:32.723","32601.650080464431085","38714.459470551511913","47.141632099436044712","30.043059647190172967","68.130727172608857245","29.265760309936727168","0","2.8375828433196859102","2.0602835060662405553","0.50568483155936094775","1.2829841688127952004","16.634648566926170332","90","90","90","90","90","90","90","90"
"10/31/2021 19:17:34.722","28692.954464645528788","122969.8048484808387","47.144311863729804202","24.166242706449946098","61.692225697072657908","34.329529766410260549","0","10.875790397271067889","0.71250333731075476962","0.71250333731075476962","0","16.54377490974751197","89","90","80","90","82","82","90","90"
"10/31/2021 19:17:36.714","28781.659562014254334","419389.89647506480105","47.136334131270722025","48.240534530100845245","67.846392662638407955","25.497739096357275201","1.1864750120107014908","6.6761152891212205418","4.3234123132167123771","0.40224068670919876922","1.1864750120107014908","19.419925584820475706","74","74","74","77","74","76","74","77"
"10/31/2021 19:17:38.728","28473.748677458326711","50845.979781175585231","47.138397872247359999","33.275020874056259856","48.016586029788022927","37.154380125564614445","1.4642750116877323308","8.4471216644027791176","0.68840316138606416629","2.2401468619894004952","0","16.399805647204988901","90","90","90","59","90","90","90","90"
"10/31/2021 19:17:40.731","32715.145411073866853","0","47.14076962488255873","37.602378896825037202","68.02121918462282224","22.002973621031294726","0.16380623492004975361","0.16380623492004975361","0.94377649870974744672","6.403568345237554027","3.2836872900788072194","17.323152038293166299","90","90","90","90","90","90","90","90"
"10/31/2021 19:17:42.732","28657.360387446075038","26610.406074057067599","47.14304899031833429","29.719242304213299377","40.651804612446781562","28.157447688751378934","0.82604191816766370238","32.842831535137150922","0","0.045144610436698151545","0.82604191816766370238","16.541598986817607653","74","75","74","90","74","89","74","76"
"10/31/2021 19:17:44.720","30914.563899356991897","0","47.145081927800802646","24.527519631146866175","59.905244804046773766","22.955176290129099215","0.1561978453713752657","17.451974596566888209","0.1561978453713752657","0.1561978453713752657","0","15.584820652732300772","90","90","90","90","90","90","90","90"
"10/31/2021 19:17:46.716","28730.478014951633668","0","47.140738821388396218","23.280900975070316861","42.069251756685744681","33.457924315112009594","0","27.195140721240196768","2.1440063457529467961","0.57831044728500202723","1.3611583965189799628","16.235269431964528764","90","79","90","75","90","90","90","90"
"10/31/2021 19:17:48.720","26568.238580866480333","38830.502541266389017","47.140708017894233706","33.73281500107948716","56.341619294828838349","30.614359236424405708","0","8.7851688838388231062","0.20941553103733800967","1.7686434133648787359","0.20941553103733800967","16.386402315420976805","90","90","90","90","90","90","90","90"
"10/31/2021 19:17:50.719","100912.63989242815296","10244.938060144990231","47.141786093623792908","31.217235330049465603","62.482128361845170161","32.78047998163925314","2.2972092756384454582","0.73396462404866635865","0.73396462404866635865","0.73396462404866635865","0","16.366411139946514197","90","90","90","90","90","90","90","90"
"10/31/2021 19:17:52.716","32810.345031297394598","16405.172515648697299","47.13704258835340255","32.726026033863931275","45.242114213610172158","42.113092168673617266","0.65355007326417524638","15.51640478671284562","2.2180610957324597976","3.000316606966590971","3.7825721182007332466","18.156518388736884617","74","75","75","74","74","75","74","75"
"10/31/2021 19:17:54.724","28561.088724157478282","24480.933192134980345","47.137350600011963309","28.404786933143967076","47.860007875224411578","36.186875309976137771","1.1674776142313492144","12.840610179479616804","1.945686451914563353","5.0585218026474310093","1.1674776142313492144","16.828929227471967067","90","90","90","90","90","90","90","90"
"10/31/2021 19:17:56.710","30938.65274051302913","4125.1536987350700656","47.134948043882602065","23.67534901484610188","55.936283967333835676","30.757017662953156645","0.85663892650111872484","12.65942000667955547","0.069786854489217731157","0.069786854489217731157","0.85663892650111872484","15.610117794650790302","90","90","90","90","90","90","90","90"
"10/31/2021 19:17:58.721","28519.353014922926377","48890.319454153584957","47.138459479235685023","21.518343609239654057","61.924740958938052415","30.06585074090661891","0","6.7544676545421626912","1.3151449343904553224","0","1.3151449343904553224","15.204840293527988493","88","90","90","74","82","75","83","75"
"10/31/2021 19:18:00.707","30923.904495265654987","0","47.150780294824109262","33.933414244137104276","60.674651335795893203","32.360400297568936878","0.90012136620565286194","7.1921771524783073559","0.11361439292156827463","0.90012136620565286194","0","16.826890092030634349","90","90","90","75","90","90","90","90"
"10/31/2021 19:18:02.726","30432.36243992654272","2028.8241626617696056","47.136642166212347149","48.923108438828677436","72.139877330270181233","26.480231843768553546","0.16789376680150791543","0.94178606318289226351","1.7156783595642766116","0.16789376680150791543","1.7156783595642766116","19.031519729325406587","90","90","90","90","90","90","90","90"
"10/31/2021 19:18:04.719","26714.85856973861155","2054.9891207491236855","47.13821307456544929","17.691105637536541195","53.750240310615772898","26.313942189794616411","1.2293267650438477467","22.394471029677308849","1.2293267650438477467","0","0","15.241432399770904027","90","90","88","90","80","90","87","90"
"10/31/2021 19:18:06.709","30888.652040139160817","0","47.121025516446920278","40.298078246670939961","48.939145868863306532","43.440284654740892734","5.7338077579014878893","12.018220574041393434","3.377152951849027307","3.377152951849027307","3.377152951849027307","20.070127008485773246","90","89","90","90","90","90","90","90"
"10/31/2021 19:18:08.725","30467.896437715768116","36561.475725258918828","47.107842249588074424","26.388121052419645451","42.660220609253194368","32.587016121689572401","0.81767889168120611032","26.388121052419645451","1.5925407753399456467","0.81767889168120611032","0","16.314916564856019932","90","75","90","74","90","74","90","74"
"10/31/2021 19:18:10.715","26762.651947208094498","14410.658740804359695","47.08344702308146168","30.891141887924334242","34.032453620291406082","29.320486021740787663","0.26335249734533716648","35.603109486474949108","0.26335249734533716648","1.0486804304371100116","1.0486804304371100116","16.558904595950163952","90","90","90","90","90","81","90","90"
"10/31/2021 19:18:12.716","32744.572895322042314","4093.0716119152552892","47.08070565179938427","28.957276436199698821","71.895186282452627324","21.9310730068128521","0.071773448720457988514","8.6593554179710370278","0.85246271865232481346","0.071773448720457988514","0.85246271865232481346","16.661422932978386058","90","90","90","90","90","90","90","90"
"10/31/2021 19:18:14.717","26620.19065071787918","4095.4139462642892795","47.084863937246815624","17.200896894882411914","56.257077604843530594","35.947863635663743764","0.79730099669873544244","7.8274135244917335541","2.3595482250971744342","0.79730099669873544244","0.79730099669873544244","15.248087859384352072","90","90","90","90","90","90","90","90"
"10/31/2021 19:18:16.726","30571.229696367085126","44837.803554671729216","47.063025284340376686","24.589408141104840411","70.45770628208231301","25.366836923155311467","0","3.5988310257422662097","0","1.2665446795908752442","0","15.454617464239772673","90","90","90","90","90","90","90","90"
"10/31/2021 19:18:18.711","30961.264102455173997","39217.60119644322549","47.073497983411307644","25.193178615734012737","58.265668069830553577","34.642461316904451962","1.5699718628079062377","13.381575239270960154","0","0","0.78253163771037081986","16.728198715744213132","75","75","74","75","74","77","76","75"
"10/31/2021 19:18:20.712","103080.43317202037724","14323.831904796876188","47.062440041234353316","28.9716458057066788","67.998214044329387207","32.874302629568951772","0.091985309125885983406","3.9946421329881576234","1.6530480386708013008","0.091985309125885983406","0.091985309125885983406","16.97097482348002373","90","90","90","75","90","74","90","90"
"10/31/2021 19:18:22.727","30493.635074072881253","38625.271093825649587","47.06425735425769119","3.8325997311779880228","49.589669213923947666","33.303254652268613256","3.0570561806229745727","30.201080450048543469","0","0","0","14.98103951127602862","90","90","90","90","90","90","90","90"
"10/31/2021 19:18:24.711","26838.359317789148918","132127.30741065426264","47.074606839351964993","0","33.846352975901019988","44.084417396297290281","0.76952946385152598552","31.483722725040340862","0.76952946385152598552","8.6449636333871264782","2.3446162977586504361","15.240641010442645964","74","75","75","75","74","74","74","74"
"10/31/2021 19:18:26.713","28652.144064163534495","45024.797815114121477","47.075038064987175801","0.85080316158214763789","52.377157424067007696","40.66662236441136713","0.07010082427176822506","27.394682630134958856","0.85080316158214763789","0.85080316158214763789","0","15.29379640182412281","74","75","74","75","74","74","74","74"
"10/31/2021 19:18:28.726","30511.334508860629285","36613.601410632756597","47.074914874293590117","7.6679074775699129773","40.25570483842758307","36.376205152611198912","0","20.082306472182366974","2.2366079174269692942","0.68480804310040443994","6.8920075404066309943","14.26305694345777475","60","59","59","59","59","60","59","60"
"10/31/2021 19:18:30.715","28836.574657054006821","39135.351320287576527","47.063610527446400056","0.20739261121076602024","56.782729083595206987","44.996200651848447194","0.99316117332721720601","24.566218036820743009","0.99316117332721720601","1.7789297354436683918","0.20739261121076602024","16.315648134598003338","90","90","90","90","90","90","90","90"
"10/31/2021 19:18:32.722","26527.397828069304524","0","47.076578169846108324","1.1395942557215765767","26.827731181400217508","47.845297756955474711","0","31.498301531523608787","8.1454497809066559455","0","0","14.275569628987327064","90","90","90","90","90","90","90","90"
"10/31/2021 19:18:34.714","47288.64086268038227","0","47.067953610575749224","0.39476675422138729488","83.529843321564172243","12.943457556839167211","1.9633531045486152244","27.845027884947782582","1.9633531045486152244","0.39476675422138729488","1.1790599293850068108","16.276706061022672145","21","90","90","90","88","90","90","90"
"10/31/2021 19:18:36.720","28598.497571466697991","2042.7498265333354084","47.063548920458075031","13.503903925709636269","54.024597582133949913","17.40012446959659087","5.7114628379357323951","29.868030210034834937","3.3737305116035565256","11.166171599377461732","10.386927490600072588","18.179368578373978238","74","74","74","75","74","74","74","74"
"10/31/2021 19:18:38.719","28678.577431733967387","0","47.071280224963857108","1.54133631023988249","64.836191539371384351","29.672383078742782914","0.75991834444814054805","24.202457318200544023","3.1041722418233774761","2.3227542760316355341","2.3227542760316355341","16.095244672842422773","90","90","90","90","90","90","90","90"
"10/31/2021 19:18:40.710","30854.206542196592636","41138.942056262123515","47.073251555458000439","8.1934597133692435023","50.565709076429584456","33.302940817405016105","2.7007607218614282374","26.240899256894945069","0.34674686835807211338","0.34674686835807211338","0","15.157418618790718057","76","90","90","90","90","90","90","90"
"10/31/2021 19:18:42.726","28451.263715588975174","0","47.074976481281915142","0.77099448847373075466","70.541388988765646673","19.376433021884910346","0","32.555285316384484418","1.5462210940325293862","3.0966743051501266493","0","15.984815382202588907","59","54","54","55","54","75","54","55"
"10/31/2021 19:18:44.723","22564.753470452673355","106669.74367850353883","47.109259140470364002","10.010002755978874234","40.528349647429514846","46.788523368752734655","8.4449593256480710579","46.006001653587325961","8.4449593256480710579","6.8799158953172785402","6.8799158953172785402","21.747828483459898052","74","74","74","74","74","74","74","74"
"10/31/2021 19:18:46.716","6163.1430304096038526","73957.716364915249869","47.007335197880713906","9.0860025850172494444","14.5721920841972441","30.247019224711515051","8.3022612279915364297","36.516950080917219168","9.0860025850172494444","2.0323303717858287598","4.3835544428629695801","14.278287821326429707","71","61","65","50","62","74","74","59"
"10/31/2021 19:18:48.733","0","24373.190680348816386","47.00693475245659414","27.169776610180164766","3.15129868375021438","11.673984399580195515","19.42188050488018547","3.15129868375021438","29.494145441770157845","48.863885705020116745","9.3496155679902095414","19.034485699615188992","44","44","44","44","44","45","44","44"
"10/31/2021 19:18:50.718","72988.303213367282297","14442.91512349317054","47.012017096162779239","35.458235446039886085","4.7615425484247131394","13.419584134931550778","0.82606910001250533071","7.9099213071544660636","19.71634165239107972","3.9744478587422693572","18.142152273026201925","13.026036790090333994","39","44","40","40","43","45","44","43"
"10/31/2021 19:18:52.720","0","0","47.024091507080960639","43.798417663183165871","1.6472309105705407184","21.161669221965272669","2.4278084430263358051","5.5501185728494935034","13.355893897407378645","3.2083859754821197896","13.355893897407378645","13.063181069508623011","42","40","42","43","41","44","44","44"
