"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-F92J163T\Memory\% Committed Bytes In Use","\\LAPTOP-F92J163T\Processor(0)\% Processor Time","\\LAPTOP-F92J163T\Processor(1)\% Processor Time","\\LAPTOP-F92J163T\Processor(2)\% Processor Time","\\LAPTOP-F92J163T\Processor(3)\% Processor Time","\\LAPTOP-F92J163T\Processor(4)\% Processor Time","\\LAPTOP-F92J163T\Processor(5)\% Processor Time","\\LAPTOP-F92J163T\Processor(6)\% Processor Time","\\LAPTOP-F92J163T\Processor(7)\% Processor Time","\\LAPTOP-F92J163T\Processor(_Total)\% Processor Time","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_7)\% of Maximum Frequency"
"10/26/2021 20:39:38.214"," "," ","43.830475128216313863"," "," "," "," "," "," "," "," "," ","44","44","44","44","44","44","44","44"
"10/26/2021 20:39:40.226","4071.586968118509958","339977.51183789555216","43.870386747613174805","15.370080396001185363","2.170918622900452899","14.593659115230561696","4.5001824652123545434","13.040816553689293045","8.3822888690655119603","4.5001824652123545434","11.487973992148036828","9.2557615676584159559","44","44","44","44","44","44","44","44"
"10/26/2021 20:39:42.222","6158.3693231416864364","275073.82976699533174","43.874257277668050392","18.564759257883910237","3.6871671992280807828","15.432634613956363268","6.0362606821737436746","13.083541131010711922","4.4701983602099648607","2.9041360382461967049","11.517478809046943766","9.462023264319352478","39","39","39","39","39","39","39","39"
"10/26/2021 20:39:44.207","121737.88201454069349","169195.02246088706306","43.989493289028644085","11.055916453389770027","2.3976428338082445002","18.927074289372981752","3.184758617406568959","8.6945691025948068642","2.3976428338082445002","45.689010931715877462","1.6105270502099311436","11.744638985882538407","90","90","90","90","90","90","90","90"
"10/26/2021 20:39:46.209","102308.56683382061601","98216.224160467783804","44.093670659720359595","19.603530445952564776","0.87037249161141527765","15.700789205464825926","0.87037249161141527765","21.164626942147656052","8.6758549725868938651","50.825460369854482678","2.4314689878065176565","15.017813235011068684","90","90","90","90","90","90","90","90"
"10/26/2021 20:39:48.220","0","4072.358938273586773","44.112193874109586034","9.1224754379022883199","0.57843466710677526876","58.056527125185674265","0","12.229399354555193113","0.57843466710677526876","26.210556979493304652","2.9086276045964587489","13.685766212177552958","74","74","74","74","74","74","74","74"
"10/26/2021 20:39:50.211","65847.723121256029117","26750.637518010262283","44.210062791642279478","11.297372603685174042","1.8776245615986453252","10.512393600177960096","1.0926455580914318233","10.512393600177960096","62.32100783165388691","12.867330610699600157","7.3724775861491176343","14.731656999995623281","49","49","49","49","49","49","50","50"
"10/26/2021 20:39:52.222","73056.872585749617429","20364.285041323935729","44.251256213581946497","23.874320567435969309","34.749417629230826776","3.6777117383883672908","12.222430858370048057","21.54394262562277973","2.1241264438462414965","12.999223505641111842","0.57054114930411570228","13.970216800466406681","90","90","90","90","90","90","90","90"
"10/26/2021 20:39:54.207","66049.595046119109611","63985.5452009278888","44.333718448023709868","11.813774476779780542","0.0031192727770745776184","4.7273813543781573188","8.6642664223790628597","64.568034387991872336","0.79049628637726243596","22.837052667182312859","3.9400043407779805626","14.668014891277215028","90","90","90","90","90","90","90","90"
"10/26/2021 20:39:56.225","383469.62878673308296","20289.398348504393653","44.425278912397395459","11.757655237047547558","10.983599581232173392","42.719881469662446705","34.979324911508712148","36.527436223139467586","10.20954392541679745","12.531710892862923501","12.531710892862923501","21.530106653227576885","90","90","90","90","90","90","90","90"
"10/26/2021 20:39:58.233","198130.17831636362826","236634.24128389375983","44.467201210667198552","9.7406586437026270175","2.7377787108864515275","13.631147495267171621","2.7377787108864515275","8.1844631030768120183","7.4063653327639089596","55.648427092164219232","40.086471685906055029","17.521636346831716224","90","90","90","90","90","90","90","90"
"10/26/2021 20:40:00.219","0","10314.167112875264138","44.576556036383038872","4.7802301270139180289","0.058588645708823605673","3.993289880129735625","0.84552889259300600955","41.766421730570492343","8.7149313614348304924","51.209704693180690072","0.058588645708823605673","13.928409237938144116","74","74","74","74","75","75","74","74"
