"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\LAPTOP-RSREGGEF\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-RSREGGEF\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-RSREGGEF\Memory\Available MBytes","\\LAPTOP-RSREGGEF\Processor(0)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(1)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(10)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(11)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(12)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(13)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(14)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(15)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(2)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(3)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(4)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(5)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(6)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(7)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(8)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(9)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(_Total)\% Processor Time","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_10)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_11)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_12)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_13)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_14)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_15)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_7)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_8)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_9)\% of Maximum Frequency"
"10/26/2021 23:58:01.809"," "," ","10357"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:58:03.824","4064.5975291791910422","24387.585175075146253","10355","1.5418344063030331448","0.76657325989596403204","2.3170955527100911553","2.3170955527100911553","0.76657325989596403204","2.3170955527100911553","2.3170955527100911553","1.5418344063030331448","4.6428789919312762891","0.76657325989596403204","3.092356699117160268","0.76657325989596403204","0.76657325989596403204","0","0","2.3170955527100911553","1.638740809186078895","100","76","51","77","100","78","100","100","100","64","100","61","63","100","100","84"
"10/26/2021 23:58:05.816","0","0","10358","0.38711168480326518804","0.38711168480326518804","0","0.38711168480326518804","0.38711168480326518804","1.9558185874047895325","0","0","1.1714651361040218092","0","1.1714651361040218092","1.9558185874047895325","1.1714651361040218092","0","0","0.38711168480326518804","0.43613565795783681978","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34"
"10/26/2021 23:58:07.809","0","86340.978810143496958","10341","5.1125948692118399208","1.1916277150470389046","2.7600145767129657948","1.9758211458800079008","2.7600145767129657948","1.9758211458800079008","1.9758211458800079008","2.7600145767129657948","4.3284014383788811386","1.1916277150470389046","1.9758211458800079008","4.3284014383788811386","0.40743428421408101059","1.1916277150470389046","1.1916277150470389046","3.5442080075459236888","2.4169268139498156778","96","100","100","99","100","100","100","100","100","100","100","97","100","100","99","100"
"10/26/2021 23:58:09.814","0","0","10343","1.0672448087069907885","1.0672448087069907885","2.625240953451757342","2.625240953451757342","1.8462428810793740652","1.8462428810793740652","1.0672448087069907885","0","6.5202313153136959301","0","0.28824673633460751176","4.9622351705689187185","0.28824673633460751176","1.0672448087069907885","1.8462428810793740652","2.625240953451757342","1.7975586175483893037","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34"
"10/26/2021 23:58:11.800","0","183355.91921867022756","10355","1.6301108839240630033","0.8431517709954539086","1.6301108839240630033","1.6301108839240630033","1.6301108839240630033","0.8431517709954539086","0.056192658066844813902","0.056192658066844813902","4.7779473356384887239","0.8431517709954539086","2.417069996852672098","3.2040291097812700905","0.8431517709954539086","1.6301108839240630033","0.8431517709954539086","3.2040291097812700905","1.6301108839240630033","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:58:13.812","0","132590.63912632694701","10369","3.6935595173553603665","1.3635649895494483808","2.1402298321514190427","0","0.58690014694747771884","4.4702243599573421307","0","1.3635649895494483808","0.58690014694747771884","2.1402298321514190427","1.3635649895494483808","2.9168946747533897046","0.58690014694747771884","1.3635649895494483808","1.3635649895494483808","0.58690014694747771884","1.5091902688691871681","68","60","70","67","57","54","51","65","65","59","61","92","59","61","56","61"
"10/26/2021 23:58:15.803","0","192801.43701337720267","10369","1.9354878229043137594","1.9354878229043137594","1.9354878229043137594","3.504520017737844384","3.504520017737844384","17.625809771239620005","1.1509717254875484471","85.094194149081459955","8.9961326996552024582","5.0735522125713750086","9.7806487970719668823","5.0735522125713750086","3.504520017737844384","1.9354878229043137594","3.504520017737844384","5.0735522125713750086","9.9767753109746504236","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:58:17.804","0","102370.40471599659941","10364","0.81349553260234852559","0.03249943443386360542","0.03249943443386360542","0.03249943443386360542","0.81349553260234852559","29.710351164836311","0.03249943443386360542","74.227128760439981647","0.03249943443386360542","0.81349553260234852559","0.03249943443386360542","0.03249943443386360542","0.03249943443386360542","0.03249943443386360542","0.03249943443386360542","0.03249943443386360542","6.670966268865996085","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:58:19.806","0","33508.491204145953816","10366","0.08229721589813054905","0.08229721589813054905","0.08229721589813054905","1.6435113218997154938","0.08229721589813054905","3.2047254279013115408","0.08229721589813054905","100","0.86290426889892302142","0.08229721589813054905","0.08229721589813054905","0.08229721589813054905","0.08229721589813054905","0.08229721589813054905","0.08229721589813054905","1.6435113218997154938","6.7662469806743725798","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
