"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-F92J163T\Memory\% Committed Bytes In Use","\\LAPTOP-F92J163T\Processor(0)\% Processor Time","\\LAPTOP-F92J163T\Processor(1)\% Processor Time","\\LAPTOP-F92J163T\Processor(2)\% Processor Time","\\LAPTOP-F92J163T\Processor(3)\% Processor Time","\\LAPTOP-F92J163T\Processor(4)\% Processor Time","\\LAPTOP-F92J163T\Processor(5)\% Processor Time","\\LAPTOP-F92J163T\Processor(6)\% Processor Time","\\LAPTOP-F92J163T\Processor(7)\% Processor Time","\\LAPTOP-F92J163T\Processor(_Total)\% Processor Time","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_7)\% of Maximum Frequency"
"10/28/2021 21:23:08.933"," "," ","39.849693616817170039"," "," "," "," "," "," "," "," "," ","39","40","39","39","39","39","39","39"
"10/28/2021 21:23:10.938","4114.1803572898461425","298278.07590351381805","39.870872776925303071","22.09297994675797483","0.27901433185020252381","12.744137540368926764","0","10.406926938771665192","6.511575936109559315","7.2906461366419872405","1.0580845323826193471","7.4854111937504459462","39","39","39","39","39","39","40","39"
"10/28/2021 21:23:12.925","0","14431.748154719896775","39.896766780851592671","22.132666153851808133","0.89612055944775503846","2.469198010885087502","0.10958183372908880671","2.469198010885087502","3.255736736603764836","0.10958183372908880671","4.0422754623224310677","4.4355448251817586325","39","40","39","40","39","39","41","39"
"10/28/2021 21:23:14.937","0","16281.371190767555163","39.967288295730782011","11.502235211334156162","2.9629772054102554435","4.5155695701236897577","72.053337435158155699","2.1866810230535382864","2.9629772054102554435","3.7392733877669726006","5.2918657524804064707","13.151863356768290103","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:16.939","0","552503.79761430982035","39.92954402694700633","7.8895918061378527142","2.4254150488748460468","2.4254150488748460468","45.358232427369912898","57.067182621504933593","0.86422168965684109665","1.6448183692658435717","14.914961922618862999","16.573733613652052554","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:18.925","0","528051.608632788877","39.908490967915504655","5.5743609461600058808","0.066198668019346040836","0.066198668019346040836","83.475513165577993391","18.951326478787343888","0.066198668019346040836","0.85307899346801496776","4.0006002952626795732","14.131680708388694612","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:20.925","0","470894.28176450793399","39.940915219472003628","67.197850718205870635","0.031545045960745810021","2.3745557089460467282","32.05269077342644124","1.5935521546176056873","1.5935521546176056873","1.5935521546176056873","3.9365628176029066054","13.796736439816415398","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:22.928","0","2045.2607822343536554","39.969784403212784696","3.2527933852174673035","0.13191575248254761021","100","0.13191575248254761021","1.6923545688500074569","0.13191575248254761021","0.13191575248254761021","3.2527933852174673035","13.590698046949789557","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:24.943","6099.460216633091477","54895.141949697819655","39.94711768812200603","3.8288525851424837221","0","80.610655763133564733","0.72655750724386347628","20.115901744110299632","0.72655750724386347628","0","3.0532788156678258851","13.620470183842003919","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:26.931","0","133883.6590025848418","39.946361291209782962","6.4995409394604237718","1.7852320792651532599","2.5709502226310410045","0.99951393589927661765","32.428239670534431127","0.99951393589927661765","70.928428695462486075","0.21379579253339997535","14.55315442325874109","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:28.937","0","16337.44237359584622","39.922383460198155092","8.0734198088854505215","0.28303165709607780443","2.6201481026328909962","0.28303165709607780443","85.977301326779141277","1.0620704722750229365","16.642846775853758601","0","14.305730330316945853","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:30.953","0","44708.063963014239562","39.917819863166151606","3.1001021526475103229","0","0.77450460431105483394","0","100","0","0.77450460431105483394","0","13.080792871243506426","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:32.938","0","2062.6801981039152452","39.946487345720285589","66.163508703261769028","3.2118969883999315407","1.6381066955283851705","0","33.900807699395073769","0","0.8512115490926119854","1.6381066955283851705","13.146446953119328427","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:34.925","0","0","39.905944429316079436","39.441770528591732159","0.11824489780715152776","0.90471541042284053802","0.11824489780715152776","59.103533343984040016","0.90471541042284053802","4.8370679735013073497","1.6911859230385406505","13.38993605654976804","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:36.930","0","18388.878080900289206","39.981155595737774888","4.9089195807562102658","0.23230906833437980907","2.5706143245452950374","57.910505388203567634","42.321803680130820169","1.01174415373802562","1.01174415373802562","1.7911792391416603287","13.969851201477357705","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:38.934","71259.529443068939145","8173.1359934702713872","39.928157310916148504","3.3496781706406242307","1.0113639328335422007","1.0113639328335422007","100","1.0113639328335422007","1.0113639328335422007","1.0113639328335422007","1.0113639328335422007","13.677230226753378517","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:40.939","0","0","39.898985563753868178","0.23022374719217086891","0.23022374719217086891","0.23022374719217086891","100","0.23022374719217086891","0.23022374719217086891","0.23022374719217086891","2.5685778781173507213","12.993741292281002941","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:42.927","0","136005.24830858767382","39.916307069341719682","3.3108430056868698443","0.16648017660351177582","0","100","0.95257088387435961963","0","0","0","12.743931492936933836","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:44.929","0","40905.037945764175674","39.886278063032378327","3.2530349335689101586","0.13216509271629650613","0.13216509271629650613","100","0.91238255292945824593","2.4728174733557595211","1.6926000131426088835","2.4728174733557595211","13.883496580625198646","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:46.932","0","57268.497213274022215","39.907835409955083605","4.8147151332244453315","2.4740933742053772271","3.2543006272117369626","51.627150313605874032","3.2543006272117369626","0","1.6938861211990174915","51.627150313605874032","14.762360105718707715","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:48.935","0","6135.953310828179383","39.92498042991500995","71.131058776190599247","0.12906819871338903738","2.4697931628060443288","0","0.90930985341094450192","0.90930985341094450192","0.12906819871338903738","32.899217696010566669","13.393176328571765765","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:50.937","0","40905.934626204543747","39.886857974316654918","33.68272126115603271","0.13398025209379049727","1.6943868106548243269","0.13398025209379049727","1.6943868106548243269","1.6943868106548243269","69.572072108059828111","0.91418353137431296318","13.690013477918029139","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:52.942","0","2043.1845205627118958","39.880201672175950023","1.7915907562429111977","0","1.0121589368480177207","0","0","0","100","0","12.411348048407477407","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:54.942","34822.170488610579923","0","39.939503287882430982","5.4517454964275291474","0","0","0","90.623313602951498069","1.5447928309906489019","10.140088694951787218","0","13.460995960123423032","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:56.942","28663.372324930194736","24568.604849940165877","39.911743472309723302","2.3757463491340669037","0.81375829072021232946","0.81375829072021232946","64.074274656481350121","36.739483634238879972","0.032764261513285042327","0.032764261513285042327","0.032764261513285042327","13.114416749910217774","90","90","90","90","90","90","90","90"
"10/28/2021 21:23:58.933","0","67901.408529240361531","39.916332284900434502","3.455216909597413899","0.31554916682009492845","0","100","0.31554916682009492845","1.10046610251441912","1.10046610251441912","2.6702999739030786053","13.561023712529006957","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:00.938","0","10211.107670845342","39.894850584653866576","3.397313313500571752","1.0601515388272031437","0","100","1.0601515388272031437","1.8392054637183297139","0","2.6182593886094451818","13.622394831210304034","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:02.938","0","22531.911539843316859","39.91431522646786334","1.5439016430203622576","88.279035909883376121","0.76250403701259017453","12.48346812712921583","0","0","1.5439016430203622576","2.325299249028145443","13.362539183651788832","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:04.938","0","149528.82926209896686","39.939251155578361363","0.76404248496689808334","100","0.76404248496689808334","0","0","0","0","2.3268134694556019681","12.973189551068154302","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:06.937","0","2048.3142114000288529","39.911138345466724786","0.76408218621821788474","100","1.5454673658542916748","0.76408218621821788474","1.5454673658542916748","1.5454673658542916748","0","3.108237725126450357","13.656937650213485824","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:08.941","71294.290732156441663","8177.1229513584448796","39.916458362694008599","3.3011418051448360167","100","0.18182379885919308649","0.18182379885919308649","1.7414828020020145516","0.18182379885919308649","0.18182379885919308649","2.5213123035734308353","13.536407756451239948","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:10.928","0","0","39.895279202585868461","17.420708402347596433","52.811833372770053074","2.4777889703914479647","28.431280615367914066","0.11838063902995799026","1.6913195266042846399","0.90485008281712131506","3.2642584141786223917","13.390048727885039526","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:12.932","0","26563.375735727138817","39.896035599498084423","4.1285662676818768446","0.23135351433560824574","0","100","0.23135351433560824574","0","2.5696811663433627437","1.7902386156741112444","13.481876875712906383","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:14.938","0","28591.379457773942704","39.932645261272007531","2.6181331480420788616","0.28096834359508937595","1.8390782132264082982","100","1.8390782132264082982","1.8390782132264082982","1.0600232784107488371","1.0600232784107488371","13.817049082505128865","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:16.938","71691.904440732381772","137238.78850083056022","39.88073115234280408","6.2345521424654659626","0.76490101744262073424","1.5462797495887414811","97.655863803561643977","3.109037213880982975","0.76490101744262073424","2.3276584817348622281","3.8904159460271037219","14.536699921312035144","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:18.945","0","8160.8788963726274233","39.931788025408003762","1.9359524092375179904","0","0","100","0","1.1576663172473411478","0.37938022525716430522","1.1576663172473411478","12.929247194372027963","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:20.934","0","113280.55623327668582","39.863661779059015089","4.9311881568736337655","0.21703219771034287788","0.21703219771034287788","100","1.7884175174314398404","0.21703219771034287788","0.21703219771034287788","3.359802837152536803","13.868438391462600379","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:22.938","34752.847126202264917","2044.2851250707212785","39.891623272535305489","2.5211420257415517732","0.18164943435935443361","0.18164943435935443361","100","0.96148029815341651272","0.96148029815341651272","0.96148029815341651272","1.7413111619474896941","13.438774118858498596","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:24.944","0","65319.120922800029803","39.913306697251577759","1.88860755178898998","0.3312838621348457302","0.3312838621348457302","100","0","1.109945706961912304","0","3.4459312414431342297","13.276540769961764354","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:26.932","0","28849.538618179343757","39.912600731456791436","1.7382216168919328858","0.95212738982707323387","0","100","0.16603316276220247971","0","0.16603316276220247971","0.95212738982707323387","12.841801316432377433","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:28.938","0","0","39.887589155670163166","5.7349638884825360208","0.28161469194847299491","1.8397144623867767166","100","0.28161469194847299491","1.8397144623867767166","0.28161469194847299491","2.6187643476059285774","14.109747661628791349","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:30.938","0","0","39.846113333442737314","3.9370525840889070146","0","0","100","0.03205472165350720104","0.81305429414058050241","0.81305429414058050241","3.9370525840889070146","13.504299846254298245","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:32.927","68998.420663482247619","109161.68045267340494","39.870746699131728974","5.7164209410315747206","1.7879384802412245925","2.5736349723992968386","100","2.5736349723992968386","0.21654549592509120259","1.0022419880831634487","4.1450279567154417748","14.751930600849384234","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:34.941","16273.011552010664673","12204.758664007998959","39.846970592589805449","6.1087782910235759459","0","0","100","0","0.6770547210827926321","0","3.780896761048957444","13.577396958155340201","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:36.941","0","42993.466058798818267","39.893968109948083622","32.832556198719068163","64.854244522585560162","0.029851086465582099549","2.3729014516265412027","0.029851086465582099549","0.029851086465582099549","0.029851086465582099549","1.5918846632395511342","12.721376397007855275","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:38.930","72346.086557039932813","41193.501242442660441","39.871553527161374575","30.859995060135215539","1.789765710419333189","1.0040838361026871439","70.144088775967475158","3.361129459052625279","1.0040838361026871439","0.21840196178604109889","3.361129459052625279","13.967834762327335341","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:40.933","0","4090.5636409212161198","39.843768496029959181","1.6924232933754779218","0.13198556787349380315","0.91220443062448586247","100","0.13198556787349380315","0.13198556787349380315","0.13198556787349380315","1.6924232933754779218","13.103122912758502494","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:42.936","0","6132.5186984926822333","39.905061954610296482","4.0822159706909726395","0.18311905893043656235","0.96293844128254590942","100","1.7427578236346552565","0.96293844128254590942","0.96293844128254590942","2.5225772059867535013","13.927434425175299282","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:44.941","0","0","39.842961691283377945","4.9070268830890491074","0","0","100","0","0.2303232871753935207","0.2303232871753935207","4.1275762837701073238","13.480983475597408727","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:46.927","0","65975.861065725184744","39.856778560172948289","2.4743184049660915669","0.90132354053006347172","0.11482610831204942414","100","0.11482610831204942414","0.11482610831204942414","0.90132354053006347172","0.90132354053006347172","13.190344660540665345","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:48.933","0","67395.488080290626385","39.872259492956160898","4.1786652635888765772","0.28348905479167463284","29.886828241650398752","70.39666081314128121","1.0625242965511150217","0.28348905479167463284","1.0625242965511150217","3.3996300218294361883","13.819227626818342713","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:50.935","8185.0271753493198048","42971.392670583925792","39.903650023020716731","78.923115722798627303","0.079956019193438976345","21.937465639994879751","0.079956019193438976345","0.079956019193438976345","1.6412067063935387168","1.6412067063935387168","2.4218320499935996892","13.35058686039430853","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:52.937","0","24544.408891315983055","39.932367913409223092","74.252789100170119241","25.87924134897459183","2.4726859854928839866","0.13203044914470440929","0.13203044914470440929","0.91224896126076426839","0.13203044914470440929","3.2529044976089327434","13.395745155117676717","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:54.938","0","16378.454255389124228","39.845356936530521352","52.359302305762291496","47.673332040755298067","0","0.032634346517579349012","0","0.032634346517579349012","0","1.5946244348532423452","12.430931922273968482","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:56.938","16386.925885616878077","6145.097207106328824","39.849945749121239658","100","0.76407722356354179638","2.3268476609877297712","0","1.5454624422756357838","0","0.76407722356354179638","3.1082328796998348608","13.559261430190494124","90","90","90","90","90","90","90","90"
"10/28/2021 21:24:58.952","0","46762.888112662185449","39.93433456400742898","59.67031212299497156","0","0","0","0","43.383322788050634244","0","2.2780639903339783281","13.136056880296864691","90","90","90","90","90","90","90","90"
"10/28/2021 21:25:00.952","0","2048.3352100571255505","39.902717117197511243","17.171886900680778609","0","0","0.76254373949489195894","0.76254373949489195894","85.934848718983531057","2.3253383262745064286","0","13.362573845169812614","90","90","90","90","90","90","90","90"
"10/28/2021 21:25:02.952","30724.823797336179268","26628.180624358024943","39.907104228601582463","13.266171323884655919","87.497826497136529156","0.76399782102118951599","0","0.76399782102118951599","0","0","3.108155352808084082","13.168499343610884367","90","90","90","90","90","90","90","90"
"10/28/2021 21:25:04.951","0","43014.406995922043279","39.845256097578733545","0.76409707417927075213","100","0.76409707417927075213","0","0","0","0","2.3268671989953415569","12.973237424088758019","90","90","90","90","90","90","90","90"
"10/28/2021 21:25:06.939","0","78309.282624423547531","39.897447554370721434","0.95264064662140546247","100","0","0.16655049302316538018","0.16655049302316538018","0.16655049302316538018","0.95264064662140546247","2.5248209538178967293","13.038778015938634169","90","90","90","90","90","90","90","90"
"10/28/2021 21:25:08.925","72450.769965683168266","47441.073571835244366","39.923316366021360579","0.066294289233459480215","100","2.4269330068106276244","0.066294289233459480215","0.85317386175918219493","0.85317386175918219493","0","2.4269330068106276244","13.246524611024657503","90","90","90","90","90","90","90","90"
"10/28/2021 21:25:10.939","0","0","39.892808310662587701","28.646377353000495702","71.303434370228458761","1.5009774329463376752","0","2.276560287805018401","0.72539457808764584712","0.72539457808764584712","2.276560287805018401","13.42556506733126831","90","90","90","90","90","90","90","90"
"10/28/2021 21:25:12.929","39112.46114146529726","77195.646989734130329","39.922307836805074999","6.5509123445421817422","27.753646518469587079","8.906771697200777993","1.8391936392249785825","1.8391936392249785825","0","73.300260669869189201","1.8391936392249785825","15.189063304290383982","90","90","90","90","90","90","90","90"
"10/28/2021 21:25:14.930","0","0","39.87422612027130242","2.3762782240957291968","0.033308901474027319267","0.81429867568125757771","48.454674902322544483","0.033308901474027319267","0.033308901474027319267","51.578633999151477951","1.5952884498884989384","13.114885120277918418","90","90","90","90","90","90","90","90"
