"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-F92J163T\Memory\% Committed Bytes In Use","\\LAPTOP-F92J163T\Processor(0)\% Processor Time","\\LAPTOP-F92J163T\Processor(1)\% Processor Time","\\LAPTOP-F92J163T\Processor(2)\% Processor Time","\\LAPTOP-F92J163T\Processor(3)\% Processor Time","\\LAPTOP-F92J163T\Processor(4)\% Processor Time","\\LAPTOP-F92J163T\Processor(5)\% Processor Time","\\LAPTOP-F92J163T\Processor(6)\% Processor Time","\\LAPTOP-F92J163T\Processor(7)\% Processor Time","\\LAPTOP-F92J163T\Processor(_Total)\% Processor Time","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_7)\% of Maximum Frequency"
"10/29/2021 11:40:28.533"," "," ","47.048331505397413821"," "," "," "," "," "," "," "," "," ","39","57","39","40","39","40","39","39"
"10/29/2021 11:40:30.520","4124.9218898305471157","55686.44551271238015","47.040212584435991516","9.5382150854638858561","0.098724485686207952284","18.191081468593427672","0.88534870233434315168","15.83120881864901186","4.0318455689269061537","6.3917182188713344004","8.7515908688157502127","7.964966652167603911","39","39","39","39","39","39","39","39"
"10/29/2021 11:40:32.524","19660185.094382330775","476053.32574602059321","47.224048116995035684","18.169247617948879991","11.155183128058787645","14.272545123565494762","38.43210058874249313","25.962652606715654002","3.3617781392920154104","11.155183128058787645","8.8171616314287497573","16.415729001586765179","90","90","90","90","90","90","90","90"
"10/29/2021 11:40:35.564","373240.14435606822371","2694.8746884914671682","47.750870196090751563","89.205331100828573199","89.205331100828573199","89.719362953170062269","94.345649624243549169","90.233394805511565551","90.233394805511565551","89.205331100828573199","89.719362953170062269","90.233394805511565551","90","90","90","90","90","90","90","90"
"10/29/2021 11:40:36.521","364058.27943982539","5542251.9246486360207","47.822730184491426542","29.757734098196465311","37.925439435615480477","24.857110895745059054","36.291898368131683128","23.223569828261258152","16.689405558326043888","31.391275165680266213","11.788782355874626973","26.490651963228863508","90","90","90","90","90","90","90","90"
"10/29/2021 11:40:38.524","770689.76092772313859","13087416.04631109722","47.800567058799920517","6.4182879927027203237","11.097373593067583641","4.8585927925811063233","18.116001993614883503","6.4182879927027203237","7.1981355927635330971","76.604571998175671865","1.7392023923378574501","16.556306793493259732","90","90","90","90","90","90","90","90"
"10/29/2021 11:40:40.531","204351.23346602238598","64239251.668844491243","47.52843197144764531","19.807768851446439839","17.472072798575954522","10.464984639964470148","48.614686836849173801","12.022115341878137684","11.243549990921309245","9.6864192890076417086","2.6793311303961675485","16.498868601289039759","90","90","90","90","90","90","90","90"
"10/29/2021 11:40:42.532","254067.20865632311325","13286205.449250299484","47.517287369705101696","2.3961486276092625047","16.451103225233531191","2.3961486276092625047","10.985287548379652378","10.204456737400525057","0.83448700565101896487","0.83448700565101896487","5.5194718715257717889","6.2027000804618097618","73","90","53","90","90","61","59","74"
"10/29/2021 11:40:44.538","44928.916313760710182","25160193.135705996305","47.513480053169999451","16.64481670235702282","0.28538820468877457159","8.8546126558483262414","12.749714679102675419","13.52873508375354028","0","4.1804902279431122025","4.9595106325939886105","7.5887007589927275575","39","39","39","39","39","39","39","39"
"10/29/2021 11:40:46.535","3055844.5582005148754","22877684.505189053714","47.471347392413612454","13.934705948127080077","9.2402353634794653914","14.717117712235017635","14.717117712235017635","10.805058891695329848","0.63370595829217446493","2.1985294865080384774","6.110588307047715162","9.044634926170125766","90","90","47","90","73","90","86","90"
"10/29/2021 11:40:48.535","20218.700678552151658","12579614.882939180359","47.470288408796832869","89.0651303828863945","86.721944036362046404","91.408316729410742596","89.0651303828863945","89.0651303828863945","89.0651303828863945","87.503006151870167173","89.0651303828863945","88.86986235461058925","90","90","90","90","90","90","90","90"
"10/29/2021 11:40:50.535","67614.10179812052229","90117304.223840460181","47.517842065430677678","30.439214490472654262","29.657632630815044195","11.681249858690001986","32.783960069445484464","10.118086139374781851","5.428594981429113453","6.9917587007443326996","10.899667999032391918","17.250024360343395813","90","90","90","90","90","90","90","90"
"10/29/2021 11:40:52.529","10266.274476267110003","60061812.19595310837","47.515270241423337438","24.805829854140860391","16.189831191594493021","15.40655858590845817","42.037827179233580921","6.7905599233621050104","0.52437907787383775116","2.0909242892459101171","3.6574695006179713808","13.937921197010982866","90","90","90","90","90","90","90","90"
"10/29/2021 11:40:54.535","16336.043095087905385","134231224.10695043206","47.518699347860810178","18.988590751946897939","18.209634893792546961","11.977988028557696509","54.820560227047309354","17.430679035638185326","2.6305177307054172786","8.0832087377859078714","4.967385305168480869","17.138569342500929338","90","90","90","90","90","90","90","90"
"10/29/2021 11:40:56.529","16432.20304602536271","73141789.783239647746","47.517337800822531335","16.158960855041947013","26.345255330597595389","3.621983038973453084","29.479499784614727531","20.860327536067636345","2.0548608119648870129","4.4055441524777361195","18.509644195554784574","15.179511970557157952","90","90","90","90","90","90","90","90"
"10/29/2021 11:40:58.531","693775.04893244977575","22653085.594788454473","47.516304009481402204","16.466218901450645262","30.518630675038394884","18.027597987404842428","37.544836561832262589","6.3172548427483876665","0.071738498931617211696","3.9751862138171056849","8.6593234716796807504","15.197594646803057827","90","90","90","90","90","90","90","90"
"10/29/2021 11:41:01.186","92557.755384043513914","121679510.48637640476","48.233996319639025785","84.109588339370148447","84.109588339370148447","84.69812210457867252","98.234398704374456202","84.109588339370148447","82.932520808953128721","83.521054574161638584","85.286655869787182382","85.875189634995692245","90","90","90","90","90","90","90","90"
"10/29/2021 11:41:02.528","384571.04794671671698","5469454.9041310828179","48.249124746827668275","91.851943841250317746","89.523927795893271764","90.687935818571787649","100","91.851943841250317746","89.523927795893271764","89.523927795893271764","94.179959886607363728","92.142949571745617732","90","90","90","90","90","90","90","90"
"10/29/2021 11:41:04.538","99584.360452087290469","17734675.670076064765","48.307570872899972869","33.157068626935014777","17.61220086575711008","8.285280209050361222","23.052904582169375658","9.8397669851681524023","8.285280209050361222","16.834957477698210937","12.171497149344844502","16.154868269557255189","90","90","90","90","90","90","90","90"
"10/29/2021 11:41:06.524","292869.21822823269758","66297753.661595351994","48.207496373962491987","14.243242594103078247","23.684353501174292944","22.897594258918363863","41.779816073060807469","10.309446382823406196","3.2286132025199809625","15.816761078614948843","15.816761078614948843","18.472074780043513442","90","90","90","90","90","90","90","90"
