"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-F92J163T\Memory\% Committed Bytes In Use","\\LAPTOP-F92J163T\Processor(0)\% Processor Time","\\LAPTOP-F92J163T\Processor(1)\% Processor Time","\\LAPTOP-F92J163T\Processor(2)\% Processor Time","\\LAPTOP-F92J163T\Processor(3)\% Processor Time","\\LAPTOP-F92J163T\Processor(4)\% Processor Time","\\LAPTOP-F92J163T\Processor(5)\% Processor Time","\\LAPTOP-F92J163T\Processor(6)\% Processor Time","\\LAPTOP-F92J163T\Processor(7)\% Processor Time","\\LAPTOP-F92J163T\Processor(_Total)\% Processor Time","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_7)\% of Maximum Frequency"
"10/29/2021 11:57:07.569"," "," ","47.587937081136729489"," "," "," "," "," "," "," "," "," ","39","39","39","40","39","40","39","39"
"10/29/2021 11:57:09.575","4082.0459341786040568","91846.033519018586958","47.612268628462281583","3.4538362337877215325","1.1180419491212956196","8.1254248031205733582","0.33944385423247958045","4.2324343286765264693","1.1180419491212956196","1.1180419491212956196","0.33944385423247958045","2.4805861236628090616","39","39","42","40","40","39","40","40"
"10/29/2021 11:57:11.586","36158.897026320642908","10185.604796146659282","47.483399707703711101","6.7510777461770254959","1.3115572813706899424","12.190598210983372596","5.1969290419466513953","8.3052264504074102547","0.53448292925549756305","5.9740033940618442188","0.53448292925549756305","5.0997959912512103031","44","44","44","44","44","44","44","44"
"10/29/2021 11:57:13.580","3195842.9064660477452","283549.83273635915248","50.1015999471074025","16.914943626820601708","11.42819462104460726","12.995837194123460279","19.266407486438886565","21.617871346057171422","4.3738030421897500233","12.995837194123460279","3.5899817556503177407","12.897860787420089679","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:15.591","3869479.5859417929314","39792217.325780794024","51.076475426339648322","6.0255859927585087021","4.4722898934652643987","0.58904964523214253802","69.710726063781663697","7.5788820920517530055","5.2489379431118869945","16.122010638164617546","0.58904964523214253802","13.792066489224751535","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:17.586","3757861.6620248216204","106795.35806820096332","51.99023206997435409","28.70639620516212176","5.9864565342797160241","24.789165227423769267","31.840180987352795228","6.7699027298273932729","0.50233316544603390241","24.789165227423769267","7.5533489253750580872","16.367116118258508095","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:19.578","10282.957569394022357","8226.3660555152182496","52.247415239048990543","63.127147286655116432","0.36484479585532358925","6.6410750449352962121","33.315053603525214498","2.7184311392603133228","1.1493735769903201671","3.5029599203953099007","6.6410750449352962121","14.682497562061126217","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:21.581","190141.71929288451793","40890.692321050431929","52.43508330370184467","13.425522038798442637","0.16636775645225698739","8.7458205273821416625","25.124775817339195072","11.08567128309029215","8.7458205273821416625","14.985422542603876295","55.542835641545138969","17.227775773062980136","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:23.579","0","0","52.475476184039251848","67.150085589982708711","2.2323975892342584615","3.0145384085203841273","2.2323975892342584615","3.0145384085203841273","1.4502567699481327956","1.4502567699481327956","36.646593637823798417","14.648884346826818614","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:25.585","0","55112.934122372425918","52.505279181642762865","20.573519243709391446","0.3275535607333623922","2.6636265241536727366","80.532725304830734103","14.343991341255236449","1.8849355363468989211","1.1062445485401362077","1.8849355363468989211","15.414692695395126876","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:27.580","0","0","52.547739621379349728","23.226106924110190732","0.50730183022442698615","4.4243371912392142065","0.50730183022442698615","83.548451483737892431","0.50730183022442698615","2.8575230468332990519","2.0741159746303416966","14.70655376045171181","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:29.589","8152.9725357685292693","185480.12518873403315","52.592292812790788048","21.470229572406928753","0.47712262641669278551","4.3647350238222966112","24.580319490331405063","54.126173710613947776","12.139959818633494493","4.3647350238222966112","2.8096900648600597883","15.541621910399349815","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:31.588","0","32789.53452680047485","52.625600563507902052","9.314004599493619807","10.877556244329934287","2.2780221977301895464","12.44110788916625765","33.549055094456534221","6.1869013098209801882","46.839244075565225955","1.4962463753120380794","15.372764721551712697","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:33.585","98424.185773247707402","0","52.644006803781728365","6.1373084525281011992","0","6.1373084525281011992","1.4441738751545085684","15.523577607275296231","10.048253933672768312","78.098705305589888326","0","14.643616125520297899","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:35.582","139477.14897906981059","8204.5381752394005161","52.673154220141739756","28.014091310482058361","0","4.5404254334653444403","78.091245181451057533","5.322880962699228391","2.1930588457636734923","2.9755143749975565548","4.5404254334653444403","15.690419228905971849","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:37.582","176157.69137888192199","0","52.705251693889785258","2.3269453509476289987","0","3.1083297881400517859","81.246773507381945478","2.3269453509476289987","0","20.29878740637326473","0","13.657019690237703458","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:39.578","0","30786.707097603732109","52.739416703753974502","13.87802241792030955","2.1341163840003507524","10.746314142208312603","2.9170434529283473246","19.358511900416285556","20.141438969344282128","24.839001382912261562","42.846323968256207593","17.107595324564982775","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:41.593","37594.908215804178326","69093.344829045512597","52.76828677225119435","1.5489467008633406309","0","1.5489467008633406309","0.77374155677565337186","60.464537651527791695","34.107562752546328966","6.2001775653894863893","0","13.080124459495968026","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:43.582","257.45240486945078828","0","52.809864737282005365","8.0745181080816852415","1.0033271933187370983","5.7174544698273770393","15.931396902262740412","7.2888302286635786587","0","75.643675738038737677","7.2888302286635786587","15.04749426661554601","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:45.579","0","26668.545805486195604","52.835129190430777157","4.5283487573785530245","1.3981306838499740763","14.70155749634640685","16.266666533110697657","74.175700893389276303","1.3981306838499740763","2.1806852022321243645","3.7457942389964027363","14.799380567405862053","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:47.581","50877.337967927524005","55223.643221469072159","52.867352718689332391","5.5907597815962546406","0","4.8105181268986996201","1.6895515081084999665","31.338734386615453076","0","46.163325825868938068","28.217767767825250758","14.563538810618092967","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:49.575","0","28763.211018460639025","52.892642410679869158","8.3052416122086576422","2.8192304266142942382","5.170378077583304588","3.6029463102706382749","2.8192304266142942382","47.491035795025467792","24.763275168991714992","30.249286354586068626","15.652574259650563704","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:51.581","0","24505.997393146608374","52.806990326570115712","5.7341225848053900549","0","5.7341225848053900549","0.28072471781065422292","1.8388383940948660467","54.814703387757958808","47.024135006336905462","0","14.303747804368526886","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:53.572","0","0","52.843071602481202831","8.2094551152582901921","1.1486439702781625627","41.159907125165574371","4.286782256936005453","5.0713168286004588481","1.1486439702781625627","54.496994843461379787","13.701197116909513696","16.152871419126888952","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:55.585","0","2035.1620957419552269","52.854796138791080296","6.0590374323898359421","0.62443629211487161612","89.130797719450058025","0","2.9535510665184228074","0","2.1771794750505724103","13.046381755600510388","14.016843760546226605","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:57.574","191547.89290680241538","0","53.011022310939395652","36.358644938588255968","21.430425850108967722","29.287383265098064555","6.5022067616296697068","11.216381210623127984","3.3594237956340311513","1.7880323126362007713","26.930296040601330532","17.109099271864959491","90","90","90","90","90","90","90","90"
"10/29/2021 11:57:59.579","0","0","53.043977043834509288","22.096646725568746206","1.0627413414723063667","3.3998419397052503932","1.0627413414723063667","1.8417748742166173415","0","1.8417748742166173415","78.187061083159250074","13.62465581052069119","90","90","90","90","90","90","90","90"
"10/29/2021 11:58:01.581","0","65482.785414432953985","53.073628748085731388","21.93917380521472893","30.525864686641114076","5.5464003043098291101","32.087081210536815945","1.6433589945705651125","22.719782067162586969","3.9851837804141254651","3.2045755184662683135","15.206428794887727918","90","90","90","90","90","90","90","90"
"10/29/2021 11:58:03.568","0","57726.211015756431152","53.105121094990778374","2.4763752479553868824","0.9034135584062852331","0.9034135584062852331","52.024668468752246042","36.295051573261183364","13.487107074799132178","0.9034135584062852331","1.6898944031808360577","13.5854159220266002","90","90","90","90","90","90","90","90"
"10/29/2021 11:58:05.573","0","26549.319419405157532","53.137395054366763247","35.337818173459837112","21.314694403848712057","6.5125082025925262741","21.314694403848712057","18.198444677268465597","0.28000874943203690748","20.535631972203649553","10.407820360817844119","16.737706357433644655","90","90","90","90","90","90","90","90"
"10/29/2021 11:58:07.575","0","0","53.169290803645111509","71.898560247088838082","0.083769767426988828163","5.5479386082708304073","0.86436531611896461058","28.185209520338151634","1.644960864810940393","2.4255564135029161754","1.644960864810940393","14.0369114534374404","90","90","90","90","90","90","90","90"
"10/29/2021 11:58:09.575","0","0","53.205674666260762251","15.649777877748416444","0.81038694883378559197","5.4965104000699760434","0.029366373627748298958","55.481827213256110554","0","1.5914075240398117828","39.080395133929414442","14.575878335738877922","90","90","90","90","90","90","90","90"
"10/29/2021 11:58:11.579","70528.544341093991534","8177.2225323007523912","53.238805908066879624","12.659052232931223614","0.96160387127022239895","6.4204131067120195908","1.7414337620476283419","2.5212636528250231827","0.18177398049282755821","89.86221141989379646","5.640583215934624306","14.998541905263419238","90","90","90","90","90","90","90","90"
