"(PDH-CSV 4.0) (W. Europe Standard Time)(-60)","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-F92J163T\Memory\% Committed Bytes In Use","\\LAPTOP-F92J163T\Processor(0)\% Processor Time","\\LAPTOP-F92J163T\Processor(1)\% Processor Time","\\LAPTOP-F92J163T\Processor(2)\% Processor Time","\\LAPTOP-F92J163T\Processor(3)\% Processor Time","\\LAPTOP-F92J163T\Processor(4)\% Processor Time","\\LAPTOP-F92J163T\Processor(5)\% Processor Time","\\LAPTOP-F92J163T\Processor(6)\% Processor Time","\\LAPTOP-F92J163T\Processor(7)\% Processor Time","\\LAPTOP-F92J163T\Processor(_Total)\% Processor Time","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_7)\% of Maximum Frequency"
"10/31/2021 18:37:32.317"," "," ","48.329913278187135006"," "," "," "," "," "," "," "," "," ","39","39","39","39","39","39","39","39"
"10/31/2021 18:37:34.303","4125.1572300757597986","103128.93075189400406","48.378180071799590678","25.275413117788904316","4.8244735500258650873","23.702263920268674013","8.7573465438264506133","22.129114722748433053","7.9707719450663354621","10.330495741346689798","13.476794136387148626","14.558335468201665464","39","39","39","39","39","39","39","39"
"10/31/2021 18:37:36.310","3007969.9732529926114","102077.54214823084476","52.934448922270547655","25.234185223334215209","10.436784382119101977","41.589207205729849193","11.994405523299644045","22.897753511563401219","4.2062998173969639026","29.128238076285551728","19.0037006586120647","20.561321799792597886","74","74","74","74","74","71","74","74"
"10/31/2021 18:37:38.317","42860.700630144383467","6190309.7624394251034","53.642680275636422493","29.931440187559022803","22.924584206314925439","8.9108722438267289334","21.367505099371797428","4.2396349229973262496","26.038742420201188565","5.7967140299404640302","9.6894117972982982678","16.11236560476528723","90","90","90","90","90","90","90","90"
"10/31/2021 18:37:40.314","0","188682.59907836778439","53.94900658958336237","31.152846339111441409","14.723411942763032556","10.811641848394359045","12.376349886141824186","12.376349886141824186","16.288119980510494145","31.935200357985170427","17.852828018257959286","18.439591028880407464","90","90","90","90","90","90","90","90"
"10/31/2021 18:37:42.304","2057.6297070288951545","53498.372382751280384","54.297839723131112066","20.721067666995786283","5.0222691852127692158","15.226488198371724181","2.6674494129453107938","74.881922429147181219","5.8072091093019135855","5.0222691852127692158","5.0222691852127692158","16.796368046550025355","90","90","90","90","90","90","90","90"
"10/31/2021 18:37:44.311","0","30614.613784239820234","54.594370968312574632","8.1304558986575408142","21.365898692918740664","8.1304558986575408142","2.6805676892558749635","49.39389519841304832","13.580344108059216879","19.030232317460882285","0","15.234773211653129366","90","90","90","90","90","90","90","90"
"10/31/2021 18:37:46.326","0","48781.734440165535489","54.983154347860988764","5.4028906395384934669","64.332237454252222619","0.75057378574530098092","24.787544197010113578","3.0767322126418972239","0.75057378574530098092","6.1782767818373551805","4.627504497239620207","13.738294150486940026","90","90","90","90","90","90","90","90"
"10/31/2021 18:37:48.321","32854.416972963983426","47228.224398635727994","55.07482123912191696","10.703140391958697819","33.419008186986744136","2.0867767455687413758","66.317851200475644191","1.3034709595332927279","0","6.0033056757459952735","1.3034709595332927279","15.109234185118847194","85","86","85","86","84","84","84","84"
"10/31/2021 18:37:50.312","37805.776140317779209","0","54.994273897026268116","10.526296754624908658","18.374867214745528088","4.2474403865284120485","1.1080122024801575265","84.30285907975874693","1.1080122024801575265","3.4625833405163453094","4.2474403865284120485","15.922190201729103265","88","89","87","88","90","89","86","86"
"10/31/2021 18:37:52.325","0","48823.275328377800179","56.49153035052388816","6.1009441731653346608","0","6.1009441731653346608","33.261828090018333626","58.870661497336882917","5.3249189183981027185","10.757095701768704998","1.4447926445619541092","15.122236518193954424","90","90","90","90","90","90","90","90"
"10/31/2021 18:37:54.314","18537.677739489507076","32955.871536870239652","52.557154710534291553","16.708662263922178681","59.140098469093892675","9.636756229726884726","5.7079195440628449632","4.1363848697972160906","26.137870309515886191","2.5648501955315983203","0.99331552126598054997","15.628230918136820193","74","75","74","74","74","74","74","74"
"10/31/2021 18:37:56.312","4607599.2377946302295","2277914.2299209404737","48.331823001692967523","16.310161511939934798","3.7957931398935662592","7.7065332561580550674","36.646010116515284949","26.478085814227604544","3.0136451166406730273","10.835125349169649311","4.5779411631464705934","13.670415687771919622","74","75","74","74","74","74","74","74"
"10/31/2021 18:37:58.310","147599.62919917370891","1830645.4010397517122","48.575713566638462737","25.711493092013405715","20.237603109319646677","24.9295088087714376","14.763713126625898298","25.711493092013405715","21.801571675803575801","19.455618826077692773","16.327681693109830974","21.117334176792013523","39","39","39","39","39","39","40","39"
"10/31/2021 18:38:00.313","116537.76925449811097","1701042.5266621478368","48.931230732456604926","24.348571633648074197","22.788748368362476526","46.966008980289373653","12.649897144006027716","36.047246123290136666","18.889190205148452151","21.228925103076868197","22.788748368362476526","25.713414495055765485","75","86","75","74","75","74","75","75"
