"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-F92J163T\Memory\% Committed Bytes In Use","\\LAPTOP-F92J163T\Processor(0)\% Processor Time","\\LAPTOP-F92J163T\Processor(1)\% Processor Time","\\LAPTOP-F92J163T\Processor(2)\% Processor Time","\\LAPTOP-F92J163T\Processor(3)\% Processor Time","\\LAPTOP-F92J163T\Processor(4)\% Processor Time","\\LAPTOP-F92J163T\Processor(5)\% Processor Time","\\LAPTOP-F92J163T\Processor(6)\% Processor Time","\\LAPTOP-F92J163T\Processor(7)\% Processor Time","\\LAPTOP-F92J163T\Processor(_Total)\% Processor Time","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_7)\% of Maximum Frequency"
"10/29/2021 17:39:02.516"," "," ","44.104704760039389555"," "," "," "," "," "," "," "," "," ","39","39","39","39","39","39","39","39"
"10/29/2021 17:39:04.491","22810.042757186194649","151375.73829769020085","44.165261565746099848","29.596371600134428803","16.939539528248481304","32.76057961810591479","20.894799550712839675","32.76057961810591479","18.521643537234222521","32.76057961810591479","24.059007568684322109","26.036637579916501295","34","34","34","34","34","34","34","34"
"10/29/2021 17:39:06.501","50441.331799235384096","207879.42802109126933","44.05653035362636416","34.697545150117278467","30.810494266195696866","31.587904442980008213","7.4881889626661539694","23.8138026751368308","5.9333686090975117366","13.707470376940699808","16.817111084077961181","20.606986939757799604","90","90","90","90","90","90","90","90"
"10/29/2021 17:39:08.498","217430.88851118215825","570243.27364253427368","44.588296824271864693","44.443200806798657254","24.098457440274223984","27.228417958201056592","18.621026533902252709","26.445927828719351993","17.056046274938839957","25.663437699237633183","26.445927828719351993","26.250302792380509231","44","44","44","44","44","44","44","44"
"10/29/2021 17:39:10.505","181518.38106142822653","648571.29412959748879","45.73456401604566679","78.214035967107832903","75.879825535012230375","79.770176255171548974","75.879825535012230375","86.772807551458313924","75.10175539098037234","74.323685246948500094","77.435965823075960657","77.92225841818364529","90","90","90","90","90","90","90","90"
"10/29/2021 17:39:12.874","0","0","45.992900744544549241","99.340036060852014543","97.360144243408043963","99.340036060852014543","98.680072121704014876","98.020108182556029419","100","98.680072121704014876","100","98.927559654826822566","90","90","90","90","90","90","90","90"
"10/29/2021 17:39:14.508","553776.0696365229087","2379.2741982235138494","46.239748305231273662","99.092539483970028868","99.092539483970028868","100","98.185078967940071948","100","99.092539483970028868","100","98.185078967940071948","99.205970596536957373","90","90","90","90","90","90","90","90"
"10/29/2021 17:39:16.762","0","1890.4152669124669046","46.164468104523713521","100","100","100","100","100","100","100","100","100","90","90","90","90","90","90","90","90"
"10/29/2021 17:39:18.696","0","0","46.121899677934571571","100","100","100","100","100","100","100","100","100","90","90","90","90","90","90","90","90"
"10/29/2021 17:39:20.498","54559.083418054644426","1914114.5099167504814","45.747254450280976812","100","100","100","100","100","100","98.265603339987308118","99.132801669993654059","99.674804788799605149","90","90","90","90","90","90","90","90"
