"(PDH-CSV 4.0) (W. Europe Standard Time)(-60)","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-F92J163T\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-F92J163T\Memory\% Committed Bytes In Use","\\LAPTOP-F92J163T\Processor(0)\% Processor Time","\\LAPTOP-F92J163T\Processor(1)\% Processor Time","\\LAPTOP-F92J163T\Processor(2)\% Processor Time","\\LAPTOP-F92J163T\Processor(3)\% Processor Time","\\LAPTOP-F92J163T\Processor(4)\% Processor Time","\\LAPTOP-F92J163T\Processor(5)\% Processor Time","\\LAPTOP-F92J163T\Processor(6)\% Processor Time","\\LAPTOP-F92J163T\Processor(7)\% Processor Time","\\LAPTOP-F92J163T\Processor(_Total)\% Processor Time","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-F92J163T\Processor Performance(PPM_Processor_7)\% of Maximum Frequency"
"10/31/2021 18:15:09.064","4101.5044240122451811","96385.353964287773124","55.299706932925552394","6.1246435427548151509","14.729884551335626242","5.3423489056111055362","44.457080762796593376","7.6892328170422352684","0.64858108274884473943","15.512179188479336744","33.504955842784667652","16.001112085022739961","89","90","90","87","89","85","87","87"
"10/31/2021 18:15:11.057","8220.9257382563428109","2055.2314345640857027","55.248637161042694288","15.329771848481287932","1.2180671565614975549","7.489935908525846564","3.5700179385481312089","5.1379851265392133541","0.4340835625659567043","86.672278902075760243","8.2739195025213874146","16.015758747601140044","90","90","90","90","90","90","90","90"
"10/31/2021 18:15:13.063","157242.0500635689823","1509115.2597010063473","47.728534193646289907","22.875276502261232991","2.6202986139661987863","22.096238891172959029","19.7591260579081478","13.526825169201984522","5.7364490583192822015","5.7364490583192822015","36.897953501850096814","16.156078353085067789","58","47","59","51","58","55","45","51"
"10/31/2021 18:15:15.057","922958.98781062825583","4106.6028378670889651","47.77584612550582932","31.072929803017458994","7.5750649631370459147","24.023570351053336935","10.708113608454439714","27.15661899637072807","27.15661899637072807","20.890521705735952906","20.107259544406609564","21.086334739629375434","39","40","39","39","39","40","39","39"
"10/31/2021 18:15:17.071","13399263.037355354056","766689.002478917595","47.666991722692500844","10.004496051245547861","3.7979095720211075715","6.901202811633321943","4.5737328819241636069","6.901202811633321943","6.1253795017302774539","10.004496051245547861","5.3495561918272205304","6.7072494667921533917","34","35","34","35","34","34","34","34"
"10/31/2021 18:15:19.071","1916362.3500759608578","10245.187650766965817","48.234026517773521903","15.587698203836275468","8.5533397208226276121","49.196299844901460574","3.0821720118120232712","28.093224395860527665","9.3349351078241493695","14.024507429833244387","6.2085535598180863204","16.760091284338550111","74","76","74","77","74","75","77","75"
"10/31/2021 18:15:21.063","390674.70954035135219","3211757.3489580461755","48.390316066423039842","16.069634680330668886","27.835573743835716698","27.051177806268711379","5.8724874919596325995","13.71644686762966181","9.7944671797946405434","22.344802180866697228","11.363259054928654734","16.755977360601292503","39","39","39","39","39","39","39","39"
"10/31/2021 18:15:23.055","725080.17406573158223","1973286.9372164488304","48.556462290826360118","9.0484794938067381054","22.37758163695575675","14.536933317456334436","5.1281553340570269484","14.536933317456334436","2.7759608382072031851","26.297905796705467907","6.6962849979569138981","12.674783105086417478","39","39","39","39","39","39","39","39"
"10/31/2021 18:15:25.059","2126956.5737348683178","2616849.130727508571","48.582767240838791167","3.2853673680985906458","28.243982240847344656","5.6252375124187796729","0.16554050900499106547","4.0653240828719905409","0.94549722377839096055","1.7254539385517908556","0.94549722377839096055","5.6252375124187796729","39","39","39","40","39","39","39","39"
"10/31/2021 18:15:27.071","1497501.0195331471041","1044129.151234120829","48.627460992109838855","6.0611845336202669898","37.1153384068036587","13.824723001916117582","4.508476839961106819","8.3902460741090205687","2.179415299472342582","7.6138922272794395951","2.179415299472342582","10.234082733830817347","39","39","39","40","39","40","39","39"
"10/31/2021 18:15:29.070","3239011.7009089589119","2217055.6130846077576","48.696426755910835027","3.0703510639298436935","28.084454015173754726","3.8520417811562124299","0","2.2886603467034749571","1.5069696294770951184","0","0","4.7314475901513279865","36","36","35","34","37","35","35","34"
"10/31/2021 18:15:31.063","1866916.6848614839837","532230.51335071469657","48.848804470349286078","11.417245306989132203","23.176018053848977729","18.472508955105038098","9.0654907576171677164","15.336836222609084857","5.1458998419972150629","16.904672588857060589","25.527772603220956427","15.630801778473301766","74","75","75","74","74","74","74","74"
"10/31/2021 18:15:33.057","2505617.9961274089292","1226612.4999492112547","48.899011790961729673","2.8109822837588227529","34.162278321255982405","16.135283099695119091","1.2434174818839682786","2.8109822837588227529","2.0271998828213955157","0.45963508094654104141","1.2434174818839682786","7.6116532516561026256","39","39","39","39","39","39","39","39"
"10/31/2021 18:15:35.062","2925175.7370488108136","522936.444612077903","49.304027843592699298","6.4941531167967303517","31.429045618984275734","22.078460930663943884","0.26042999124984422821","9.6110146795701734135","2.5980761633299320756","4.9357223354100092649","1.8188607726365657591","9.9032167108463085015","39","39","39","39","39","40","39","39"
"10/31/2021 18:15:37.061","3020193.3838592441753","539064.03797419834882","49.411157343865177438","10.868048383300266124","29.632669776289688457","21.814077529210763373","2.2675969115134475551","7.7406114844686957355","1.4857376868055549579","3.8313153609292327495","2.2675969115134475551","9.988458006478651896","39","39","39","40","40","40","39","39"
"10/31/2021 18:15:39.061","759565.6985421651043","587588.55924959934782","49.518009635973257332","11.74023683934146689","29.704613411864876582","44.544750580471180967","5.4917580315072322961","7.8349375844450674933","2.367518627590114999","10.959176988362184346","10.178117137382901802","15.35263740042486269","57","40","39","40","40","44","40","74"
"10/31/2021 18:15:41.077","0","148308.19105551936082","49.516438727620162297","13.977934109441047639","5.4532248770433167095","15.527881242604269829","0.80338347755364303282","7.7781455767881535479","6.2281984436249215875","5.4532248770433167095","13.977934109441047639","8.6499945590655880068","39","39","39","39","39","39","39","39"
"10/31/2021 18:15:43.068","32923.524143348346115","514430.06473981792806","49.701928638318072728","18.365070900563885914","17.580119659223147011","26.999534555311932138","11.300509728497299733","25.429632072630468542","13.655363452519498679","21.504875865926809553","17.580119659223147011","19.051899468971068785","39","39","39","39","39","39","39","39"
"10/31/2021 18:15:45.058","67905.324600744497729","102886.85545567347435","49.720810272200225199","9.7272558653231921966","4.232393178864601424","13.652157784222184844","2.6624324113050046314","15.222118551781782969","2.6624324113050046314","9.7272558653231921966","6.5873343302039977232","8.0591738057597339662","39","39","39","39","39","39","39","39"
"10/31/2021 18:15:47.060","45018.369145231503353","100268.18582347016491","49.714126239929846918","12.556304995213585229","3.1873376732721836468","14.898546825698932849","3.9680849501006254521","11.775557718385131878","2.4065903964437307394","7.8718213342428793311","12.556304995213585229","8.6525686110713309063","39","39","39","39","39","39","39","39"
"10/31/2021 18:15:49.063","107628.26406333346677","139073.10130749028758","49.706148507470764741","23.557010969050985238","10.296492463682282548","17.316766966524532734","1.7161569602084147945","14.196644965261306481","18.09679746684034285","11.076522963998080229","11.076522963998080229","13.4166144649455088","39","39","39","39","39","39","39","39"
"10/31/2021 18:15:51.063","223185.83401023497572","241614.02213952041348","49.719177780141862399","14.078691870517001661","3.1432526540373428858","14.078691870517001661","3.1432526540373428858","11.735383466985648937","3.1432526540373428858","7.8298694611000581034","13.297589069339888823","8.80625046210041873","39","39","39","39","39","39","39","39"
