"(PDH-CSV 4.0) (W. Europe Standard Time)(-60)","\\LAPTOP-RSREGGEF\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-RSREGGEF\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-RSREGGEF\Memory\Available MBytes","\\LAPTOP-RSREGGEF\Processor(0)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(1)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(10)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(11)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(12)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(13)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(14)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(15)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(2)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(3)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(4)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(5)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(6)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(7)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(8)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(9)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(_Total)\% Processor Time","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_10)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_11)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_12)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_13)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_14)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_15)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_7)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_8)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_9)\% of Maximum Frequency"
"11/01/2021 09:59:18.468"," "," ","9110"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"11/01/2021 09:59:20.479","4074.6269517870960044","73852.613501141124289","9098","3.635711456423251775","2.0814487379784640808","0","0","0.52718601953367638657","1.3043173787560702337","0","1.3043173787560702337","4.4128428156456456222","2.0814487379784640808","1.3043173787560702337","0.52718601953367638657","4.4128428156456456222","0","1.3043173787560702337","1.3043173787560702337","1.4500301303153495525","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34"
"11/01/2021 09:59:22.478","0","1537.1337898834181033","9100","3.0691096486233915286","0.72400746270299132235","0","0.72400746270299132235","0.72400746270299132235","2.2874089199832581265","0","0","0","4.6325111059036689909","0","0","0.72400746270299132235","0","0.72400746270299132235","0","0.821718803061843861","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34"
"11/01/2021 09:59:24.471","0","30824.648139200176956","9124","2.0192622918951852462","2.8031081935600221655","0.45157048856551140759","1.2354163902303483269","1.2354163902303483269","5.9384918002193813891","1.2354163902303483269","2.0192622918951852462","3.5869540952248590848","3.5869540952248590848","1.2354163902303483269","0.45157048856551140759","0.45157048856551140759","0.45157048856551140759","2.8031081935600221655","2.8031081935600221655","2.0192622918951852462","38","39","39","38","39","39","39","39","39","39","43","38","39","38","38","43"
"11/01/2021 09:59:26.471","0","24570.038080259826529","9125","3.9210797813357456398","1.5776914833195543331","1.5776914833195543331","1.5776914833195543331","0.01543261797541939373","3.9210797813357456398","1.5776914833195543331","0.7965620506474868634","8.6078563773681509019","0.01543261797541939373","1.5776914833195543331","4.7022092140078131095","3.1399503486636892724","1.5776914833195543331","1.5776914833195543331","2.3588209159916218027","2.4076433802442620546","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"11/01/2021 09:59:28.482","0","52969.212441080111603","9124","2.0926195116541479457","1.3155768093656927675","1.3155768093656927675","1.3155768093656927675","0.53853410707722648709","2.8696622139426031239","0","0","11.417131939115654049","0","0.53853410707722648709","2.8696622139426031239","1.3155768093656927675","2.0926195116541479457","2.0926195116541479457","2.8696622139426031239","1.9954854440631164536","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"11/01/2021 09:59:30.476","0","57506.470154804861522","9126","0.48269310344498661536","2.0498947868553107909","0","0","0","0","0.48269310344498661536","0.48269310344498661536","4.4006973119707808451","1.266293945150143152","0","1.266293945150143152","3.6170964702656238643","0","0.48269310344498661536","2.0498947868553107909","0.92347045754616052804","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"11/01/2021 09:59:32.467","19672519.133063219488","775869.8308572898386","9000","5.0256996375240721164","4.240788064280465619","1.1011417713060578372","0.3162301980624504516","30.927781554562962185","5.0256996375240721164","19.154107955908916239","6.5955227840112762294","19.154107955908916239","4.240788064280465619","1.8860533445496541205","1.8860533445496541205","3.4558764910368577894","5.8106112107676688439","8.1653459304984803424","7.3804343572548720687","7.7728901438766762055","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"11/01/2021 09:59:34.471","449618.94754279300105","24435512.472395278513","8800","3.3101369153413551238","3.3101369153413551238","1.7506229946210538628","0.19110907390075260182","17.345762201824054927","17.345762201824054927","47.756283655869921745","26.702845726145863381","18.125519162184211552","2.5303799549811989422","2.5303799549811989422","8.7684356378624030981","5.6494077964218014642","4.0898938757015006473","0.19110907390075260182","10.327949558582705691","10.620359666328893056","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"11/01/2021 09:59:36.479","36716.478696070989827","334527.91700864676386","8710","5.069651610476865855","5.069651610476865855","1.1790635617259126455","1.9571811714761078171","2.7352987812262918865","38.52870882973501665","43.975532097986345548","21.410121415230843667","14.407062927479142189","1.1790635617259126455","1.1790635617259126455","4.2915340007266706834","2.7352987812262918865","3.5134163909764870581","1.1790635617259126455","11.294592488478382819","9.9815183995308522924","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
