"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\LAPTOP-M8MF5JT2\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-M8MF5JT2\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-M8MF5JT2\Memory\% Committed Bytes In Use","\\LAPTOP-M8MF5JT2\Processor(_Total)\% Processor Time","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_10)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_11)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_7)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_8)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_9)\% of Maximum Frequency"
"10/26/2021 23:29:49.613","0","18534.487374662563525","40.506580853952698362","9.1339712771917440648","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:29:51.622","0","42810.240235742996447","40.553824100772345673","9.6616203176921331419","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:29:53.634","8143.0363297013227566","38679.422566081288096","40.568664237057944888","8.4926235786043751119","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:29:55.633","256.14263302520009802","141646.87606293565477","40.562569499146789553","8.8700598323094510533","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:29:57.617","0","0","40.576688372664314386","8.9268889644209536982","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:29:59.626","0","12233.447997019291506","40.585722294772445196","8.4168801630636558286","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:01.622","0","55418.816409986990038","40.597154442359965287","10.087140669078175748","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:03.623","0","0","40.569115043750294092","8.5347963936093780291","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:05.622","0","12296.669151751984828","40.585289532454979167","9.1163800144991036234","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:07.630","0","53028.517617009078094","40.588390999610631127","8.775693558075259304","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:09.622","0","0","40.591366225991251326","8.9892874993509952475","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:11.632","0","46874.65170414197928","40.587759888867793734","8.7774016089675495067","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:13.620","0","0","40.598560902429412067","8.7622954208866232761","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:15.635","0","2032.2606493360544846","40.60209513190250874","9.0999520302021181806","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:17.627","0","0","40.601193541800881803","8.944457237453939058","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:19.618","0","0","40.602942635445607777","9.0737604470090822417","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:21.627","0","36690.872284581586428","40.596433156308819434","8.5706772695588568922","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:23.625","0","16402.35916060847012","40.589022110353461414","8.7522503884588704892","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:25.612","0","37105.204235392382543","40.589671242188117617","9.3708673114346492383","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:27.625","0","0","40.592628447476919007","8.7347849879209853441","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:29.622","0","0","40.590464635889617284","9.4268058311588909248","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:31.637","0","2032.5739830133186388","40.590897398207083313","8.8952161561871019302","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:33.624","0","0","40.590284331839129095","8.0532569717185253921","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:35.622","0","0","40.590825290556722393","9.4226306123292644656","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:37.632","0","36667.68305829007295","40.590194179813885","8.4910049465805705893","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:39.621","0","4119.5226804816848016","40.574632757477139933","9.5767138403806910674","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:41.625","0","55174.373610812319384","40.56956582715957893","8.5324913533272646049","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:43.618","0","0","40.550073478498980251","9.3632061078509742913","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:45.633","0","0","40.546990055718225676","9.0854088337702698652","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:47.632","0","2049.0404002632335505","40.550506240816439174","9.0706388397512540678","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:49.619","0","0","40.548883387946723644","9.102441333240317789","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:51.633","0","38634.446274519228609","40.546395010442097373","9.2450483726064121015","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:53.626","0","0","40.548811257013305465","8.4545391542505061722","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:55.618","0","108967.84678524824267","40.550073478498980251","9.4145838661272129855","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:57.628","0","36674.999059844994918","40.552056986035793784","9.2259197996681034937","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:30:59.615","0","0","40.546701555267603112","8.6024086734222020567","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:01.620","0","8171.9175127125090512","40.541652646041860919","9.4633007966922200183","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:03.627","0","0","40.541652646041860919","8.5323946590864849782","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:05.623","0","0","40.543059129394372064","9.1170049312661145535","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:07.620","0","36912.536293972945714","40.542626367076913141","9.1245572454636167947","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:09.631","0","0","40.546286814041970104","9.0914967822430252653","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:11.625","0","12324.800622177759578","40.543672219045383542","9.2351892261884458435","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:13.619","0","76006.684086536843097","40.543365674219877803","8.7704681613011139518","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:15.628","0","0","40.544068915896133376","8.8617730396147500471","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:17.625","0","36917.975926703635196","40.539038051045274358","9.3081392734568062508","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:19.618","0","22607.341595697176672","40.528273079667300749","8.6629691220435631749","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:21.620","0","0","40.524829002219448171","8.8367239724460802108","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:23.636","14226.416051120624616","50808.62875400223129","40.512801832638864141","9.0341269890887652139","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:25.628","298067.76886297925375","51604781.169215388596","39.879021244095405052","8.2537936068307509174","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:27.618","261449.58988925415906","119402.17491005307238","39.866903899206526773","8.9677477462806738373","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:31:29.631","63095.693064020495513","54954.313313824299257","40.03084873315664538","4.6315069439982643473","100","100","100","100","100","38","100","100","98","75","100","78"
"10/26/2021 23:31:31.617","6185.2422676543792477","0","40.028234138160065925","0.6380840605429871637","89","100","88","100","100","91","100","91","100","93","99","95"
"10/26/2021 23:31:33.617","0","49134.950172290213231","40.032778130851866649","0.7170832235635415941","41","44","42","53","45","42","45","55","48","46","51","43"
"10/26/2021 23:31:35.623","0","0","40.034887855880633367","0.55565038513660791608","41","42","41","42","39","38","39","40","42","42","41","42"
"10/26/2021 23:31:37.617","0","4108.0394311609034048","40.034761638388680183","1.1435847821771094601","38","38","38","38","38","38","38","38","38","38","38","38"
"10/26/2021 23:31:39.632","0","0","40.036745122642429351","0.51623272288447985545","57","38","39","38","46","38","38","38","39","37","37","100"
"10/26/2021 23:31:41.629","0","0","40.033769872978744786","0.91287155044126322423","100","53","86","43","72","99","61","38","36","40","42","38"
"10/26/2021 23:31:43.622","0","37001.833680551739235","40.033102696769198303","1.2622159563681401018","38","38","38","38","38","38","38","38","38","38","38","38"
"10/26/2021 23:31:45.631","0","199805.75325566381798","40.034112483270959615","0.63947143479219370477","41","41","41","39","40","41","42","41","41","38","38","41"
"10/26/2021 23:31:47.626","0","299626.33887553744717","40.033823982820337051","0","38","38","36","38","38","38","37","38","38","38","38","38"
"10/26/2021 23:31:49.624","0","12304.916799616112257","40.03279617522675693","1.1661588182227067279","38","38","38","38","38","38","38","38","38","38","38","38"
"10/26/2021 23:31:51.616","0","0","40.03279617522675693","1.1669007536466158292","38","38","38","38","38","38","38","38","38","38","38","38"
"10/26/2021 23:31:53.619","0","38853.606914168696676","40.032363412909290901","0.86630281113198037701","38","38","38","38","38","38","38","38","38","38","38","38"
"10/26/2021 23:31:55.623","0","0","40.039467914039143182","0.28302647394384816693","38","38","38","38","38","38","38","38","38","38","38","38"
"10/26/2021 23:31:57.620","0","65649.869698992901249","40.036564795308876796","1.5903068613086324135","37","37","38","38","38","38","38","38","38","38","38","38"
"10/26/2021 23:31:59.630","16296.149089871410979","12222.111817403558234","40.035068159931121556","0.40541467985175660971","35","34","34","38","34","38","34","37","34","38","34","34"
"10/26/2021 23:32:01.619","183576.4510058069136","65912.442436867553624","40.02971272916293799","1.5875182986710201227","38","38","38","38","38","38","38","38","38","38","38","38"
"10/26/2021 23:32:03.634","0","52860.498188951161865","40.041198963308985981","1.0488381504459631799","38","38","38","38","38","38","38","38","38","38","38","38"
"10/26/2021 23:32:05.629","0","0","40.046572438452059828","0.67920328291694032075","42","43","42","42","43","42","42","42","42","43","42","100"
"10/26/2021 23:32:07.613","0","0","40.046374090026688464","0.77349548804799272972","38","38","38","38","38","38","38","38","38","38","38","38"
"10/26/2021 23:32:09.615","0","2045.8599282220832265","40.046374090026688464","0.88387978667489042195","38","38","38","38","38","38","38","38","38","38","38","38"
"10/26/2021 23:32:11.615","0","30719.19669300647729","40.028198072693356835","0.1336853477499011511","38","38","38","38","38","37","38","38","38","38","38","38"
"10/26/2021 23:32:13.620","38827.989819826332678","0","39.870149628229007988","6.2559534679044066507","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:32:15.628","0","40782.029263396005263","40.030271708972350098","0.63223506243049731879","60","96","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:32:17.622","82193.861727891169721","145894.10456700681243","40.038386019887028056","2.0105122495326033238","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:32:19.626","0","259519.55516406957759","40.038458150820446235","0.81495822072044088458","100","100","100","100","94","100","100","100","100","62","100","100"
