"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\LAPTOP-M8MF5JT2\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-M8MF5JT2\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-M8MF5JT2\Memory\% Committed Bytes In Use","\\LAPTOP-M8MF5JT2\Processor(_Total)\% Processor Time","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_10)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_11)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_7)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_8)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_9)\% of Maximum Frequency"
"10/26/2021 23:54:14.684","0","0","40.69418337677935682","9.1850077536787981813","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:16.699","0","0","40.69418337677935682","8.7545096880810024942","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:18.697","0","0","40.692452327509514021","8.892821396221062713","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:20.683","0","0","40.692452327509514021","8.8034298248074183135","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:22.697","0","10168.931877342223743","40.692975241852217039","8.581256212543808104","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:24.696","0","0","40.731797632931680653","9.0041686257672068905","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:26.681","0","37142.619790968987218","40.69414731131264773","9.2152622131811074979","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:28.691","0","65208.678517314489","40.692091696125473277","8.6598395035065394154","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:30.685","0","0","40.691622868341305264","9.2328723100791663114","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:32.699","0","0","40.730138714595263139","8.981721907646500469","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:34.691","0","0","40.727163464931578574","8.6273179704330580364","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:36.680","0","0","40.689062359903253707","8.684627841379255031","100","100","100","100","100","100","100","100","100","100","100","100"
"10/26/2021 23:54:38.684","0","0","40.686988700341196079","9.5169678774003614308","100","100","100","100","100","100","100","100","100","100","100","100"
