"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\LAPTOP-M8MF5JT2\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-M8MF5JT2\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-M8MF5JT2\Memory\% Committed Bytes In Use","\\LAPTOP-M8MF5JT2\Processor(_Total)\% Processor Time","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_10)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_11)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_7)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_8)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_9)\% of Maximum Frequency"
"10/27/2021 01:41:29.039","0","911630.71110619860701","43.556978936203982755","16.197733638858935024","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:31.042","0","118640.68205607624259","43.556978936203982755","8.8984369814818826683","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:33.053","0","61087.072493025167205","43.561540973270666655","8.7327170991247644594","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:35.040","0","16494.873591822150047","43.559232899816528573","8.8914293365832222094","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:37.044","0","16350.922084622805414","43.640880739232727592","9.1668542481581631876","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:39.046","2046.2174376791656414","27492977.492657270283","43.623047332191617897","7.957461106743791035","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:41.035","0","55577.419040180910088","43.621262173080175728","9.1760045248880146573","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:43.041","0","0","43.621081869029694644","9.2430730823324651624","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:45.051","0","95770.096052164939465","43.622740787366112158","8.7962895942053300757","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:47.051","0","2048.1169474777011601","43.622740787366112158","8.9800287963750271558","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:49.039","0","0","43.638374340636275406","9.2900989899802777217","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:51.049","0","27805173.51197373867","43.564678505893020599","8.142075654518876604","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:53.040","0","8228.5417194950205158","43.568266821924659382","9.0988089550763540103","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:55.049","0","6118.2906368295107313","43.566914425130683242","8.9123517183863025792","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:57.048","0","51212.757097793059074","43.566139075804066749","9.0303354340921071497","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:41:59.038","0","0","43.563903133283346847","9.1458428313890838268","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:01.047","0","10189.364969719475994","43.600525647308799648","9.1086942504158390221","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:03.044","0","27573142.77375286445","43.612138098946807929","9.299237645987979306","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:05.059","0","0","43.609830048775727107","8.9435863146627774256","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:07.056","0","63573.598671931824356","43.609830048775727107","9.1233560845680017337","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:09.056","0","8195.8569702902186691","43.610984073861267518","8.746020497868844501","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:11.047","0","55517.949659147343482","43.618467250750043718","8.9428801728245854719","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:13.045","0","0","43.616934549905579388","8.3550690597391064074","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:15.040","0","27572773.637821640819","43.254261613649838125","9.1371027624526526267","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:17.044","0","0","43.257164732380111616","9.242000406637417953","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:19.046","0","0","43.256984405046559061","8.7289785257986256539","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:21.040","0","12320.596602431050997","43.346349858526686205","8.9378603820305162486","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:23.042","0","10229.551025105405643","43.447562154253844824","9.076357902527909971","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:25.052","0","40754.501539163989946","43.524954501428865683","8.4661752043554301395","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:27.044","0","1865098.227272298187","43.586947732508868114","9.2025303091436967406","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:29.055","0","25821488.945387139916","43.587398515918152953","8.8132327188472530111","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:31.049","0","53392.442574897875602","43.591834335492883667","8.8009306162550089425","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:33.046","0","0","43.590067220756331778","8.6285752295331530348","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:35.032","0","32997.539131584082497","43.588786978178838183","9.2655161508726884279","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:37.039","0","30611.48534559838663","43.588444367886623354","8.4609286511366796901","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:39.040","0","0","43.603573027905909498","9.2342402216267984727","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:41.048","2039.7748120478979672","27398255.275427363813","43.540083161448144722","8.0514496374231914189","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:43.039","0","0","43.543184628603789577","9.0366781192929739319","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:45.055","0","93496.589128153325873","43.540840489682935299","9.0268817615147369793","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:47.052","0","51268.499842639750568","43.540101205823035002","8.5368935206651350711","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:49.041","0","0","43.516082885562461513","9.2789610587033060085","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:51.046","0","2042.7659230137580835","43.584729811079967021","8.1114704964395105691","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:53.041","0","27670653.614765476435","43.559286986375063577","9.2478823704614470103","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:55.042","0","0","43.569889674794367806","9.126381799402260242","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:57.058","0","79264.233562734370935","43.569763457302414622","9.1619979397414290645","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:42:59.054","0","0","43.570899461296129118","8.8993826228093375619","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:01.054","0","110602.54595275659813","43.566770186546904142","9.1063359446701852562","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:03.049","0","0","43.564065416242009121","8.6722104974482192574","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:05.042","0","27597880.344079550356","43.480452113663879743","9.0533809236292732692","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:07.054","0","18318.550469161909859","43.479694785429096271","8.7699011123494212683","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:09.040","0","0","43.47971280652091508","8.9137374479592459409","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:11.055","0","40658.79557648980699","43.47971280652091508","8.7510769957674590103","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:13.046","0","0","43.477783408825700917","9.1343372542199592345","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:15.044","0","0","43.51539766497802475","9.505564534550625666","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:17.056","0","34604.034715551621048","43.581592301740677442","8.9563011602705628889","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:19.052","0","27653590.671857468784","43.566950490597392331","8.4402225651973203924","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:21.049","0","53328.64891575530055","43.566950490597392331","8.7793146635225092211","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:23.049","0","10243.48995702835964","43.567852080699019268","9.0188602974330951412","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:25.044","0","18479.635881393263844","43.571061744254798498","9.4044189171339613864","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:27.054","0","4074.2024059975524324","43.571007657696263493","8.7569732726649700538","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:29.046","0","65798.694708755239844","43.598055290895992187","8.4215883074011070875","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:31.047","0","27547764.549116652459","43.514748533143368547","8.615759894229480409","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:33.038","0","30850.141321163326211","43.513053549340241943","9.1198960794026451282","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:35.047","0","0","43.489828622781168121","8.7438326177356362479","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:37.037","0","90565.848106322810054","43.489828622781168121","9.0490454876432693254","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:39.041","0","0","43.489558143422371472","9.4956687156109058634","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:41.044","0","0","43.569186433118112234","9.1890518867027370931","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:43.055","2037.7351131410632661","27440141.03355755657","43.546195943734190337","8.4701820284650004567","100","82","37","58","61","100","100","89","100","86","84","100"
"10/27/2021 01:43:45.052","0","0","43.546069702959172787","8.778994899406566077","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:47.042","0","0","43.546069702959172787","9.2845442777857893901","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:49.049","0","38782.045244589899085","43.547115554927643188","8.8366317650764525382","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:51.045","0","12313.166264870455052","43.546358226692852611","9.3847934877073875271","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:53.044","0","69656.689813704462722","43.512386373130695461","8.8214957419243340553","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:55.049","0","27547244.024385612458","43.458579583898789167","7.944752642048347191","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:57.047","0","0","43.462889162698502332","8.8906416921729061187","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:43:59.039","0","14386.967270251592709","43.460238502235206681","9.1811861769829370417","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:01.051","0","12217.708468752152839","43.457569797397027855","8.4074951184909920698","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:03.045","0","69824.170080896641593","43.460382740818985781","8.4711527474460872611","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:05.040","0","0","43.482976556635222209","9.3092476001417683307","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:07.050","0","13725219.774600967765","43.536062083099054121","8.8139357111376668286","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:09.048","0","13864418.645820567384","43.528705123702224","9.1249075780770017019","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:11.047","0","0","43.528614971676979906","8.6548723524345625435","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:13.042","0","4108.2291711853258676","43.525224980787655227","9.1062453462397598969","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:15.054","0","65128.791997355336207","43.527677316108643879","8.6458471373855321218","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:17.051","0","0","43.526324919314660633","8.9189927950277905211","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:19.044","0","51391.884448559809243","43.542445321460824914","9.2939707588259867777","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:21.052","0","27401914.530363995582","43.476394969848072947","8.3794595602398445067","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:23.040","0","18538.619307360491803","43.474609810736637883","8.983297473537632527","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:25.049","0","0","43.4739426345270914","8.5181226263934650689","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:27.035","0","0","43.478324367543294215","9.2273414454230877624","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:29.043","0","0","43.479730827612740995","9.0571695308390047785","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:31.046","0","0","43.539866791930947443","8.5473477809756222001","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:33.039","2055.521461355318479","27609764.268924638629","43.532744246426211987","8.7799579587780840484","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:35.046","0","0","43.532744246426211987","8.6171748868358761797","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:37.042","0","32843.531912515813019","43.532275418642043974","9.5561479943697573702","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:39.048","0","36743.157267221700749","43.530670586864154359","8.5708832337753939612","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:41.036","0","238983.06653355850722","43.528272361384765077","8.9647794129851909872","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:43.047","0","50928.705333125712059","43.526487202273330013","8.3012725570165919464","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:45.047","0","27536547.544336460531","43.481894662483107084","8.6482901747587099806","100","100","100","100","100","55","100","100","100","100","100","100"
"10/27/2021 01:44:47.040","0","10273.854920426534591","43.485609196006699051","9.4022586458007761934","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:49.041","0","16377.36962190857048","43.522682516724501056","9.1523730704213601683","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:51.048","0","0","43.522682516724501056","8.6502587921465252663","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:53.042","0","57503.278330648063275","43.526667529606882567","8.7313280435671885016","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:55.052","0","0","43.529462451937014578","8.4292282700398679651","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:57.041","0","27716445.383042197675","43.57778759290878412","9.0887805439069158098","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:44:59.053","0","61079.296216195267334","43.579608794203863908","8.6127944859346161621","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:01.042","0","8236.7643431758588122","43.581466060965659892","9.2731870775005447172","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:03.055","0","14246.700258112126903","43.580023535429504022","8.8397088651245283586","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:05.050","0","0","43.580023535429504022","8.4541034477712884154","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:07.050","0","0","43.580023535429504022","9.2235987102988516995","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:09.048","0","55334.778612851885555","43.587759170585258062","8.9187828614776911706","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:11.034","0","27761471.196726959199","43.562803194756341441","8.7738572341524605491","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:13.046","0","150591.78910472101416","43.564065416242009121","8.4641302390800703392","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:15.046","0","104468.67435065399332","43.568320908483194387","9.0938129362559294577","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:17.037","0","0","43.568320908483194387","9.0468919757340948706","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:19.041","0","2043.8633228277624312","43.569799522769123712","9.0379810478984019539","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:21.055","0","0","43.583377437569055246","8.8690879986441437666","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:23.049","0","27939960.104855887592","43.624435771169238762","9.9604338432125576475","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:25.038","0","520860.75762569991639","43.611849598496185365","12.562508902916412978","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:27.047","0","0","43.615834611378573982","8.5532754315926773359","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:29.041","0","141732.96106766708544","43.619963886127798958","9.3008519009124217547","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:31.056","0","321186.85403360560304","43.61798040187404979","8.754437232864020757","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:33.046","0","148195.14551754057175","43.61767385704854405","8.5274467282693837689","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:35.042","2051.7599527013230727","28051662.073332488537","43.622019524598030671","9.1144779504891424438","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:37.058","0","2032.1148565605233216","43.621442500413735388","8.8794542129870599467","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:39.054","0","55406.422229181647708","43.623516159975785911","8.608259720204481269","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:41.051","0","92336.010903985166806","43.621081869029694644","9.0701095875285968617","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:43.037","49482.670419209891406","2059716.1561996117234","43.622326046140472044","8.9628830445380724967","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:45.041","0","805181.62443001859356","43.633704107169457131","9.8285082324709893697","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:47.052","0","27414773.635679226369","43.644162533721925001","8.3112546834611116253","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:49.052","0","34813.914646512675972","43.645100189290261028","9.0552868199365477153","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:51.044","0","0","43.643693705937749883","9.3707397185647458571","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:53.054","0","112076.47388548011077","43.642593767410744476","8.2103681346838754962","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:55.040","0","0","43.6447034924395183","8.8105880132909533131","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:57.049","0","0","43.64441496870583137","8.5011210287535892149","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:45:59.038","0","14415.165929007218438","43.646596824668023373","8.807047943062841","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:01.039","0","27574716.530233763158","43.609216959124715629","8.7965295642286953637","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:03.053","0","85388.136760989596951","43.615960852153591532","8.9369153369889602345","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:05.048","0","0","43.613869148216643623","9.1368340124717946082","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:07.040","0","0","43.612913471556481682","9.1472319232238863407","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:09.041","0","2046.6973794528471444","43.61648376649629455","8.9132893838609348336","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:11.054","0","0","43.633830324661410316","8.3249797140585339861","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:13.049","0","27603962.53386728093","43.616159200578962896","8.1124511156142720125","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:15.041","0","57571.378158035164233","43.619080340401055196","9.4747893981741544422","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:17.055","0","0","43.619080340401055196","8.9448427776318446547","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:19.046","0","357956.82784628320951","43.617060790680596938","8.3111492874368249062","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:21.041","0","117003.75138466867793","43.621568717905681467","9.363246272434000872","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:23.045","0","0","43.62663564822325668","8.5019745855426602787","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:25.032","0","27876056.466146118939","43.614103562108731182","8.8775422827912731094","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:27.041","8157.011721771219527","99923.393591697444208","43.678837628960337724","11.706080367076676652","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:29.054","0","36632.843096775039157","43.680821113214086893","8.9711887290760845559","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 01:46:31.053","0","0","43.680532612763464329","9.108144856655853161","100","100","100","100","100","100","100","100","100","100","100","100"
