"(PDH-CSV 4.0) (W. Europe Daylight Time)(-120)","\\LAPTOP-M8MF5JT2\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-M8MF5JT2\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-M8MF5JT2\Memory\% Committed Bytes In Use","\\LAPTOP-M8MF5JT2\Processor(_Total)\% Processor Time","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_10)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_11)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_7)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_8)\% of Maximum Frequency","\\LAPTOP-M8MF5JT2\Processor Performance(PPM_Processor_9)\% of Maximum Frequency"
"10/27/2021 00:26:53.617","0","0","41.091188797981288872","8.5329171065793083528","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:26:55.612","0","39010.438941625296138","41.092865760692596666","8.7518427584936109298","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:26:57.599","0","0","41.099248999054367459","8.7037656054192229504","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:26:59.611","0","0","41.096598338591071808","9.4174120609345042254","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:01.600","0","88569.470396023636567","41.100312872114663776","9.5764632712938784209","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:03.612","0","0","41.099501457321338194","9.4018404046617991554","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:05.603","0","67873.746235303886351","41.099807978863786673","9.0530621164489737396","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:07.611","0","0","41.100312872114663776","8.8068502910517931781","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:09.601","0","0","41.09030525225454511","9.0506359837101868493","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:11.610","0","42805.176233453028544","41.090701949105294943","9.3470657294693495487","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:13.608","0","74837.543053587403847","41.091387146406667341","9.2061903105727367347","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:15.593","0","39198.284672102701734","41.092865760692596666","8.1212577376143073593","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:17.609","0","26423.140533761532424","41.089223334819365618","9.1527215391319920457","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:19.600","0","41118.571715893762303","41.092360867441719563","9.1918306308864767828","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:21.615","0","38648.609724725989508","41.095300051638695038","8.9844420981184835995","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:23.605","0","0","41.10355860113714499","8.8569505012108145081","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:25.613","0","2039.4280798376344137","41.107092830610248768","8.5893487132840729004","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:27.609","0","32838.918929319763265","41.03981629969548095","8.8524509004890390429","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:29.599","0","0","41.046668365841419757","9.1450087002266311487","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:31.612","0","40691.707365824906447","41.04726341111754806","8.6725078180475598799","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:33.605","0","28779.134645588401327","41.062806789079402847","9.1690624077053186625","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:35.619","0","38644.207237109010748","41.06360020606396688","8.8334505230833961775","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:37.618","0","0","41.070199813942934952","8.7015507956427882164","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:39.603","0","0","41.070253923784534322","8.9824552844758098757","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:41.615","0","44781.970168147068762","41.075068395835131696","8.8239525679010171189","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:43.603","0","0","41.076547010121061021","9.539621642209306529","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:45.613","0","40752.31195496829605","41.080333674578071168","8.929167399378822978","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:47.604","0","10285.458641558094314","41.095300051638695038","9.2980163422210608815","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:49.616","0","12215.833133389533032","41.105127367448325515","8.741581608953607585","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:51.614","0","49199.809915285179159","41.107219048102209058","8.8307765933002819736","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:53.603","0","6177.5350579387732068","41.111745019702183868","9.015028465859820983","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:55.608","0","0","41.111456519251561303","8.8154651963750154664","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:57.606","0","61499.605417570710415","41.109310728756085496","9.1552488710497481605","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:27:59.617","0","0","41.11536940120053174","8.8457721649091389793","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:01.611","0","8216.5271552110207267","41.119336392991087337","8.9068473438218447313","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:03.605","0","0","41.121518225670214974","9.205160293221004153","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:05.619","0","16265.580878253009359","41.125917979778236599","8.9996527426874912692","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:07.618","0","43043.293348381004762","41.134591270502326665","8.646012209918108482","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:09.605","0","0","41.139351655994389034","8.8503806351523444107","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:11.610","0","30631.717857548654138","41.162630669111997861","11.779358669467809406","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:13.600","0","125602.49166034061636","41.270370465067770738","13.92450415107876438","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:15.606","0","0","41.288023568058392243","9.3329093919498280485","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:17.614","0","44864.236792677060293","41.299563912046039604","9.6927935247344780834","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:19.613","0","73745.337528853036929","41.303566969303311396","8.8041851336625001068","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:21.603","0","109123.41806909236766","41.307137240960059898","9.0551466570189198535","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:23.613","0","73389.045355122842011","41.595825842021923791","12.123946482767955501","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:25.598","0","16504.658959791449888","41.598061784542643693","8.903460557143427323","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:27.599","0","96186.433162215427728","41.350305299589017238","8.8525674162810759071","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:29.601","0","16370.489435069237516","41.361430902351024486","9.8419843313705452914","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:31.614","0","2034.3632562208999843","41.360745705049659193","8.686881579976635237","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:33.611","0","0","41.365560177100249462","8.7399439899402349141","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:35.609","0","0","41.371294283627371158","8.6989005992868300154","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:37.605","0","38986.39969585959625","41.378759439424321442","8.5480700757732286377","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:39.606","0","34796.413099066536233","41.37937250579227566","8.7095577116469531376","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:41.618","0","36632.965047685509489","41.380328205735501967","8.520849085862259642","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:43.610","16451.286584695735655","0","41.383537846008202621","9.0015286237009597414","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:45.607","0","0","41.380346226827327882","8.9039540666214218589","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:47.620","0","12210.427762943409107","41.385900006020882813","8.6518703111549299933","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:49.605","0","6190.1865292413012867","41.385413157144888885","8.6291455862759889328","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:51.608","0","0","41.388532645392359655","8.0817593185907981024","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:53.605","0","0","41.391616091456171489","9.3074535469304215951","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:55.606","0","55263.438781869721424","41.394825731728886353","9.2946008699322781865","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:57.611","0","32689.225504379548511","41.161458599651574275","10.570942891445845646","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:28:59.603","0","158312.77072346152272","41.203995547537694222","11.11170174772050423","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:29:01.612","0","187580.12420851443312","41.20724125327711107","9.1271492080363216814","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:29:03.610","0","44756022.329908587039","41.063996902914716713","9.0428785011224306345","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:29:05.604","0","1910551.3413777898531","40.882867793758137509","7.065993787963154027","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:29:07.606","0","0","40.881569506805753633","1.3024262960018018198","37","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:29:09.616","0","81512.129605878115399","40.881497375872335454","0.62963551486583391181","100","100","100","100","100","100","100","99","100","100","100","100"
"10/27/2021 00:29:11.607","0","53463.846915961461491","40.8795859992689401","0.63899957773876359113","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:29:13.605","0","2050.0180377563674483","40.879766326602492654","1.7243642787169166652","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:29:15.614","8411.3647215236396733","169501.74363070365507","40.81414871402414235","0.6939010179713989146","40","100","40","38","48","41","38","100","42","69","44","41"
"10/27/2021 00:29:17.606","0","0","40.817755074430664308","1.729039193469894542","38","38","37","37","38","38","38","38","38","38","38","38"
"10/27/2021 00:29:19.611","0","2042.9419820936336691","40.818638643440472435","0.89517482633281186821","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:29:21.605","0","0","40.816943636354281466","1.7541599187375744862","38","38","38","38","37","38","38","38","38","38","38","38"
"10/27/2021 00:29:23.613","0","0","40.812057033370265913","0.53733057163763975339","48","49","43","61","50","100","54","64","53","43","52","55"
"10/27/2021 00:29:25.612","0","38931.880564810417127","40.809171959014882702","0.59759135475101476942","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:29:27.611","0","32796.933454693731619","40.80850478280533622","0.95177873920583300205","38","39","38","38","38","38","39","38","38","38","38","38"
"10/27/2021 00:29:29.595","0","43342.910670752906299","40.806485233084877962","1.062222000069734662","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:29:31.601","0","0","40.806485233084877962","1.156639136255421807","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:29:33.612","0","101842.15450658247573","40.808540848272045309","3.5178248713722881647","34","34","34","34","34","34","34","34","34","34","34","34"
"10/27/2021 00:29:35.605","0","273319.36720441532088","40.945906853523553082","3.1850989277393049193","100","100","100","100","100","100","100","100","100","100","100","100"
"10/27/2021 00:29:37.615","0","16302.516760726537541","40.960332271866576548","1.6669964229609313122","38","38","38","38","37","38","38","38","38","38","38","38"
"10/27/2021 00:29:39.609","0","69841.247870682957","40.970339891726695214","1.1994570226245726552","38","37","37","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:29:41.605","0","16418.756866410505609","40.96702205505385308","1.0940114719335092275","38","38","38","38","37","37","37","38","38","38","38","38"
"10/27/2021 00:29:43.607","0","423469.7597944662557","40.972305354888618467","0.76034259668114057007","38","38","38","38","38","39","38","38","38","38","39","38"
"10/27/2021 00:29:45.601","0","147903.48198474483797","40.968410494031481051","1.7201570643604946476","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:29:47.615","0","22370.456063175086456","40.967635121421800193","0.89432708747030353891","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:29:49.610","0","55454.564007595115982","40.966048334018807964","0.88796858601464245808","38","38","38","38","38","37","38","38","38","37","38","38"
"10/27/2021 00:29:51.604","0","0","40.966048334018807964","1.4237693988624511299","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:29:53.611","0","0","40.966102420577335863","0.18001056317177299704","38","38","38","38","38","38","38","38","38","38","38","73"
"10/27/2021 00:29:55.604","513.61810247002154028","1259905.2053589627612","41.080892654387490381","5.5592991170144046009","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:29:57.613","0","454641.51875018980354","41.106605958451190475","4.7949677265281316352","45","50","49","40","50","40","40","38","66","38","59","61"
"10/27/2021 00:29:59.605","0","349542.77373576001264","41.105253584940278699","1.7625139479186979763","48","50","66","38","49","51","45","52","100","49","95","100"
"10/27/2021 00:30:01.613","0","42837.144050952774705","41.102512749168674588","0.84880499746803339534","38","38","38","38","38","38","37","38","38","38","38","38"
"10/27/2021 00:30:03.603","0","0","41.100835786457366794","1.3955152497939105061","38","38","37","37","38","38","38","38","38","38","37","37"
"10/27/2021 00:30:05.610","0","57147.039869736952824","41.10501917104819114","0.28021962745209405554","38","38","40","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:07.604","0","0","41.104478212330604947","1.852441593357245786","38","38","38","37","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:09.613","0","2038.6803765267459312","41.10498310558148205","0.51602606027917330422","37","37","38","38","38","36","36","38","38","37","36","38"
"10/27/2021 00:30:11.608","0","0","41.105325715873696879","0.96107736933549459124","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:13.607","0","0","41.10647974095923729","1.5463782194334307896","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:15.596","0","45309.675278984446777","41.104784757156110686","0.94354061866112060031","38","38","38","38","38","38","37","37","38","38","38","38"
"10/27/2021 00:30:17.602","0","59233.183987093798351","41.104622474197441306","1.3061792437000008249","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:19.609","0","46939.215191149945895","41.105776499282981717","0.41258540699790069439","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:21.606","0","0","41.105776499282981717","1.5845415696391862426","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:23.618","0","0","41.104333950463761482","1.4437194001577391411","38","41","38","41","39","41","41","40","38","40","41","39"
"10/27/2021 00:30:25.612","0","2055.016855051573657","41.100258785556128771","0.43804001152774052485","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:27.598","0","0","41.09915884702913047","1.3324460329071197151","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:29.608","0","36666.765800084758666","41.096436055632409534","0.98639342444170052815","38","38","38","38","38","37","38","38","38","38","38","38"
"10/27/2021 00:30:31.593","0","0","41.086680870756197237","1.1405934568303632837","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:33.604","0","12220.620995112396486","41.089115138419231243","2.0369851837585994936","99","100","100","38","94","96","80","100","100","100","96","100"
"10/27/2021 00:30:35.612","0","55094.555023738954333","41.087402133524278725","0.69331224875550656606","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:37.607","0","0","41.086752978406551051","1.2046358423715819441","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:39.618","0","2036.4844947758406306","41.085310452870402287","1.2700889121406544469","100","100","38","57","48","94","100","76","100","38","100","100"
"10/27/2021 00:30:41.617","0","0","41.083182706749809654","1.4509981299195673365","38","38","37","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:43.608","0","0","41.080297609111369184","0.9541063778871206047","39","39","42","39","39","39","41","39","38","39","38","38"
"10/27/2021 00:30:45.605","0","51255.086404112822493","41.078061666590642176","1.5175064963876327973","80","84","65","78","61","83","75","82","74","72","77","99"
"10/27/2021 00:30:47.608","0","0","41.078061666590642176","0.53978051814596028635","38","39","38","39","38","39","39","39","40","38","39","38"
"10/27/2021 00:30:49.596","0","111279.33349523333891","41.081361482171658395","0.82000727390508787451","38","38","38","38","38","38","38","38","38","38","37","38"
"10/27/2021 00:30:51.611","0","0","41.081361482171658395","0.8441322478157320397","38","38","38","38","38","38","38","38","38","38","38","37"
"10/27/2021 00:30:53.608","0","6152.8074362045554153","41.07973862930194997","1.0933972300890548723","38","38","38","37","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:55.597","2573.5343458012862357","2573.5343458012862357","41.073066867206492248","1.3065410185904124951","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:30:57.609","0","42748.017246113442525","41.079017366533868483","1.0563968261478207111","100","100","100","36","100","100","100","100","35","100","100","100"
"10/27/2021 00:30:59.606","0","0","41.080207457086117984","2.0923953637003722683","38","38","38","38","38","38","38","38","39","38","38","38"
"10/27/2021 00:31:01.613","0","8160.2980580741868835","41.07696172806363677","1.3616244903147056711","38","38","38","38","38","38","38","38","38","38","38","37"
"10/27/2021 00:31:03.606","0","0","41.075338875193928345","1.7662172630596995049","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:31:05.612","0","40821.431650263184565","41.072724280197341784","0.72256901823064545454","41","42","38","42","41","41","42","41","38","38","41","40"
"10/27/2021 00:31:07.606","0","39042.530893536364601","41.072688214730632694","1.82765194410997589","38","38","38","38","37","37","38","38","38","38","38","38"
"10/27/2021 00:31:09.612","0","10206.194023535843371","41.072670170355749519","0.65066553437238550117","37","37","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:31:11.602","0","2058.2201952907257692","41.06805404673052351","1.3315213759084398859","38","38","38","38","38","38","38","38","38","38","38","38"
"10/27/2021 00:31:13.610","2805.7515715222789368","706794.32769893051591","41.06199537428608437","1.7280053690865937455","34","34","34","34","34","34","34","34","34","34","34","34"
