"(PDH-CSV 4.0) (W. Europe Standard Time)(-60)","\\LAPTOP-RSREGGEF\LogicalDisk(_Total)\Disk Read Bytes/sec","\\LAPTOP-RSREGGEF\LogicalDisk(_Total)\Disk Write Bytes/sec","\\LAPTOP-RSREGGEF\Memory\Available MBytes","\\LAPTOP-RSREGGEF\Processor(0)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(1)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(10)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(11)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(12)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(13)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(14)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(15)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(2)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(3)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(4)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(5)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(6)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(7)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(8)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(9)\% Processor Time","\\LAPTOP-RSREGGEF\Processor(_Total)\% Processor Time","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_0)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_1)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_10)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_11)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_12)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_13)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_14)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_15)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_2)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_3)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_4)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_5)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_6)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_7)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_8)\% of Maximum Frequency","\\LAPTOP-RSREGGEF\Processor Performance(PPM_Processor_9)\% of Maximum Frequency"
"11/01/2021 17:36:40.655"," "," ","8568"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"11/01/2021 17:36:42.664","4078.1221243252766726","50721.643921295632026","8564","5.1041355480829224689","7.4376404116546552814","5.1041355480829224689","0.43712582093945462347","0","1.2149607754633695578","1.9927957299872733898","1.2149607754633695578","16.771659865941579426","3.5484656390351032584","3.5484656390351032584","2.7706306845111883241","3.5484656390351032584","0.43712582093945462347","6.6598054571307407912","4.3263005935590070905","3.9859946896149800466","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"11/01/2021 17:36:44.660","0","153105.76842451989069","8588","2.1611533605167321248","1.3784425874008632285","1.3784425874008632285","0","1.3784425874008632285","0.59573181428500543433","0","2.9438641336326010212","6.8574179992119344007","0.59573181428500543433","2.1611533605167321248","1.3784425874008632285","0","0.59573181428500543433","2.1611533605167321248","0","1.4273638892264628453","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"11/01/2021 17:36:46.648","0","70034.467071922219475","8591","0.99367400494431157298","1.7794384969685550502","2.5652029889928096296","0.99367400494431157298","0.20790951292005699358","0.20790951292005699358","0.20790951292005699358","3.350967481017064209","9.6370834172110786398","1.7794384969685550502","1.7794384969685550502","2.5652029889928096296","3.350967481017064209","1.7794384969685550502","2.5652029889928096296","2.5652029889928096296","2.2705400472605274942","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34"
"11/01/2021 17:36:48.663","16265.227244354909999","4531136.5084313079715","8559","22.443916528112207942","17.790551519798935232","20.11723402395557514","18.566112354517816385","20.892794858674445635","27.872842371144358253","68.202005776525993497","22.443916528112207942","23.995038197549966696","14.688308180923426605","17.790551519798935232","17.790551519798935232","17.014990685080057631","15.463869015642305982","17.014990685080057631","16.239429850361187135","22.395447078185615197","100","100","100","100","62","100","100","59","100","100","100","100","100","100","100","100"
"11/01/2021 17:36:50.659","0","8377686.9514308609068","8520","10.764727126425832182","4.5026027142451852114","3.7198371627226056724","6.8508993688129233846","12.330258229470992148","8.4164304718580833509","49.903004702554852656","27.202803708400015381","20.157913744696799085","1.3715405081548670552","5.2853682657677651946","6.8508993688129233846","3.7198371627226056724","6.0681338172903442896","7.6336649203355033677","9.981961574903252199","11.547492677948412165","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"11/01/2021 17:36:52.647","97884.264032941355254","4285785.2236317852512","8493","8.8044945975279453876","7.2321582974853253489","3.3013175473787681469","3.3013175473787681469","0.15664494729352718139","1.7289812473361476641","20.597016847847605447","4.8736538474213890737","19.024680547804983632","0.94281309731483187164","2.5151493973574634566","4.8736538474213890737","4.0874856974000834953","0.94281309731483187164","6.4459901474640091124","3.3013175473787681469","5.7580917583263229176","100","100","100","100","100","100","100","100","100","83","100","100","100","100","100","100"
